Grapheme	GraphFrequency	WordFrequency	Difference
(	180	180	0
)	182	182	0
.	8396	8396	0
:	4004	4004	0
?	939	939	0
O	157	28	129
M	405	29	376
x	622	8	614
C	800	9	791
I	4312	2202	2110
A	3502	32	3470
v	11252	14	11238
m	17894	1	17893
l	25775	2	25773
a	53990	1924	52066
o	53869	14	53855
h	58495	1	58494
