Grapheme	GraphFrequency	WordFrequency	Difference
!	2046	2046	0
(	76	76	0
)	76	76	0
,	18826	18826	0
.	14707	14707	0
:	2787	2787	0
;	250	250	0
[	72	72	0
]	72	72	0
«	251	251	0
»	251	251	0
–	1	1	0
—	4176	4176	0
“	994	994	0
”	998	998	0
?	1303	1302	1
U	3588	1206	2382
O	2826	3	2823
u	42210	833	41377
