Grapheme	GraphFrequency	WordFrequency	Difference
!	1024	1024	0
(	91	91	0
)	102	102	0
,	18347	18347	0
.	10088	10088	0
:	2238	2238	0
;	1768	1768	0
?	1165	1165	0
»	2013	2013	0
–	1	1	0
—	2802	2802	0
“	310	310	0
„	304	304	0
«	1966	1965	1
