Grapheme	GraphFrequency	WordFrequency	Difference
!	265	265	0
(	255	255	0
.	7926	7926	0
:	2196	2196	0
;	1361	1361	0
?	994	994	0
[	1	1	0
]	1	1	0
¡	265	265	0
¿	994	994	0
‘	2	2	0
’	2	2	0
)	255	254	1
,	15103	15053	50
O	124	12	112
-	1819	8	1811
o	44048	307	43741
u	44923	26	44897
a	123619	1950	121669
