Grapheme	GraphFrequency	WordFrequency	Difference
!	626	626	0
(	47	47	0
)	47	47	0
*	1341	1341	0
+	717	717	0
.	11029	11029	0
:	126	126	0
?	935	935	0
[	1	1	0
]	1	1	0
‘	371	371	0
’	369	369	0
“	1890	1890	0
”	1889	1889	0
†	3	3	0
꞉	13380	13380	0
/	3239	3237	2
,	10337	10318	19
O	246	2	244
Ō	417	1	416
‑	958	113	845
