Grapheme	GraphFrequency	WordFrequency	Difference
!	364	364	0
(	8	8	0
)	8	8	0
,	9720	9720	0
.	12732	12732	0
:	16	16	0
;	12	12	0
?	1383	1383	0
[	20	20	0
]	21	21	0
È	215	215	0
É	801	801	0
—	27	27	0
―	13	13	0
‘	380	380	0
’	380	380	0
“	2028	2028	0
”	1925	1925	0
…	1	1	0
E	184	6	178
A	1159	606	553
é	8839	7323	1516
è	3972	1891	2081
a	137697	705	136992
