Grapheme	GraphFrequency	WordFrequency	Difference
!	802	802	0
(	46	46	0
)	46	46	0
.	10268	10268	0
:	167	167	0
;	248	248	0
?	930	930	0
[	19	19	0
]	19	19	0
‘	343	343	0
’	350	350	0
“	2033	2033	0
”	1886	1886	0
,	8993	8975	18
O	56	1	55
I	1274	44	1230
o	22774	3	22771
i	82948	917	82031
a	179981	19437	160544
