Grapheme	Frequency	Codepoint	UnicodeName
 	219920	U+0020	SPACE
,	3691	U+002C	COMMA
:	1	U+003A	COLON
!	3	U+0021	EXCLAMATION MARK
?	932	U+003F	QUESTION MARK
.	16609	U+002E	FULL STOP
‘	534	U+2018	LEFT SINGLE QUOTATION MARK
’	535	U+2019	RIGHT SINGLE QUOTATION MARK
“	2360	U+201C	LEFT DOUBLE QUOTATION MARK
”	2261	U+201D	RIGHT DOUBLE QUOTATION MARK
(	2	U+0028	LEFT PARENTHESIS
)	2	U+0029	RIGHT PARENTHESIS
[	37	U+005B	LEFT SQUARE BRACKET
]	37	U+005D	RIGHT SQUARE BRACKET
0	342	U+0030	DIGIT ZERO
1	182	U+0031	DIGIT ONE
2	131	U+0032	DIGIT TWO
3	53	U+0033	DIGIT THREE
4	63	U+0034	DIGIT FOUR
5	39	U+0035	DIGIT FIVE
6	32	U+0036	DIGIT SIX
7	110	U+0037	DIGIT SEVEN
8	17	U+0038	DIGIT EIGHT
9	16	U+0039	DIGIT NINE
a	129799	U+0061	LATIN SMALL LETTER A
A	5445	U+0041	LATIN CAPITAL LETTER A
e	51698	U+0065	LATIN SMALL LETTER E
E	395	U+0045	LATIN CAPITAL LETTER E
ë	86466	U+00EB	LATIN SMALL LETTER E WITH DIAERESIS
Ë	1011	U+00CB	LATIN CAPITAL LETTER E WITH DIAERESIS
g	21895	U+0067	LATIN SMALL LETTER G
i	48282	U+0069	LATIN SMALL LETTER I
I	293	U+0049	LATIN CAPITAL LETTER I
k	62065	U+006B	LATIN SMALL LETTER K
K	1859	U+004B	LATIN CAPITAL LETTER K
l	25627	U+006C	LATIN SMALL LETTER L
L	112	U+004C	LATIN CAPITAL LETTER L
m	44629	U+006D	LATIN SMALL LETTER M
M	721	U+004D	LATIN CAPITAL LETTER M
n	103739	U+006E	LATIN SMALL LETTER N
N	2671	U+004E	LATIN CAPITAL LETTER N
o	28320	U+006F	LATIN SMALL LETTER O
O	1370	U+004F	LATIN CAPITAL LETTER O
ö	55740	U+00F6	LATIN SMALL LETTER O WITH DIAERESIS
Ö	120	U+00D6	LATIN CAPITAL LETTER O WITH DIAERESIS
p	60006	U+0070	LATIN SMALL LETTER P
P	8847	U+0050	LATIN CAPITAL LETTER P
r	36847	U+0072	LATIN SMALL LETTER R
R	355	U+0052	LATIN CAPITAL LETTER R
s	22777	U+0073	LATIN SMALL LETTER S
S	976	U+0053	LATIN CAPITAL LETTER S
t	51839	U+0074	LATIN SMALL LETTER T
T	972	U+0054	LATIN CAPITAL LETTER T
u	30352	U+0075	LATIN SMALL LETTER U
U	59	U+0055	LATIN CAPITAL LETTER U
w	24479	U+0077	LATIN SMALL LETTER W
W	384	U+0057	LATIN CAPITAL LETTER W
y	16709	U+0079	LATIN SMALL LETTER Y
Y	3028	U+0059	LATIN CAPITAL LETTER Y
