Grapheme	Frequency	Codepoint	UnicodeName
 	211016	U+0020	SPACE
-	1419	U+002D	HYPHEN-MINUS
—	1808	U+2014	EM DASH
,	12625	U+002C	COMMA
;	525	U+003B	SEMICOLON
:	2486	U+003A	COLON
!	903	U+0021	EXCLAMATION MARK
?	969	U+003F	QUESTION MARK
.	9918	U+002E	FULL STOP
…	1	U+2026	HORIZONTAL ELLIPSIS
‘	7	U+2018	LEFT SINGLE QUOTATION MARK
’	7	U+2019	RIGHT SINGLE QUOTATION MARK
“	735	U+201C	LEFT DOUBLE QUOTATION MARK
”	734	U+201D	RIGHT DOUBLE QUOTATION MARK
(	154	U+0028	LEFT PARENTHESIS
)	154	U+0029	RIGHT PARENTHESIS
/	76	U+002F	SOLIDUS
0	58	U+0030	DIGIT ZERO
1	20	U+0031	DIGIT ONE
2	15	U+0032	DIGIT TWO
3	3	U+0033	DIGIT THREE
4	8	U+0034	DIGIT FOUR
6	6	U+0036	DIGIT SIX
a	88256	U+0061	LATIN SMALL LETTER A
A	1641	U+0041	LATIN CAPITAL LETTER A
á	3557	U+00E1	LATIN SMALL LETTER A WITH ACUTE
Á	31	U+00C1	LATIN CAPITAL LETTER A WITH ACUTE
à	472	U+00E0	LATIN SMALL LETTER A WITH GRAVE
À	9	U+00C0	LATIN CAPITAL LETTER A WITH GRAVE
â	78	U+00E2	LATIN SMALL LETTER A WITH CIRCUMFLEX
ã	8005	U+00E3	LATIN SMALL LETTER A WITH TILDE
b	5720	U+0062	LATIN SMALL LETTER B
B	330	U+0042	LATIN CAPITAL LETTER B
c	23789	U+0063	LATIN SMALL LETTER C
C	1236	U+0043	LATIN CAPITAL LETTER C
ç	2528	U+00E7	LATIN SMALL LETTER C WITH CEDILLA
d	38658	U+0064	LATIN SMALL LETTER D
D	2977	U+0044	LATIN CAPITAL LETTER D
e	106825	U+0065	LATIN SMALL LETTER E
E	4365	U+0045	LATIN CAPITAL LETTER E
é	5408	U+00E9	LATIN SMALL LETTER E WITH ACUTE
É	155	U+00C9	LATIN CAPITAL LETTER E WITH ACUTE
ê	3647	U+00EA	LATIN SMALL LETTER E WITH CIRCUMFLEX
Ê	4	U+00CA	LATIN CAPITAL LETTER E WITH CIRCUMFLEX
f	7400	U+0066	LATIN SMALL LETTER F
F	569	U+0046	LATIN CAPITAL LETTER F
g	7575	U+0067	LATIN SMALL LETTER G
G	143	U+0047	LATIN CAPITAL LETTER G
h	9408	U+0068	LATIN SMALL LETTER H
H	272	U+0048	LATIN CAPITAL LETTER H
i	40902	U+0069	LATIN SMALL LETTER I
I	320	U+0049	LATIN CAPITAL LETTER I
í	1797	U+00ED	LATIN SMALL LETTER I WITH ACUTE
j	2694	U+006A	LATIN SMALL LETTER J
J	2439	U+004A	LATIN CAPITAL LETTER J
l	20414	U+006C	LATIN SMALL LETTER L
L	250	U+004C	LATIN CAPITAL LETTER L
m	41547	U+006D	LATIN SMALL LETTER M
M	1144	U+004D	LATIN CAPITAL LETTER M
n	33984	U+006E	LATIN SMALL LETTER N
N	1073	U+004E	LATIN CAPITAL LETTER N
o	90513	U+006F	LATIN SMALL LETTER O
O	1200	U+004F	LATIN CAPITAL LETTER O
ó	1608	U+00F3	LATIN SMALL LETTER O WITH ACUTE
Ó	7	U+00D3	LATIN CAPITAL LETTER O WITH ACUTE
ô	245	U+00F4	LATIN SMALL LETTER O WITH CIRCUMFLEX
Ô	3	U+00D4	LATIN CAPITAL LETTER O WITH CIRCUMFLEX
õ	369	U+00F5	LATIN SMALL LETTER O WITH TILDE
p	20787	U+0070	LATIN SMALL LETTER P
P	2015	U+0050	LATIN CAPITAL LETTER P
q	12161	U+0071	LATIN SMALL LETTER Q
Q	761	U+0051	LATIN CAPITAL LETTER Q
r	50643	U+0072	LATIN SMALL LETTER R
R	97	U+0052	LATIN CAPITAL LETTER R
s	77721	U+0073	LATIN SMALL LETTER S
S	1830	U+0053	LATIN CAPITAL LETTER S
t	31580	U+0074	LATIN SMALL LETTER T
T	527	U+0054	LATIN CAPITAL LETTER T
u	41628	U+0075	LATIN SMALL LETTER U
U	142	U+0055	LATIN CAPITAL LETTER U
ú	350	U+00FA	LATIN SMALL LETTER U WITH ACUTE
Ú	3	U+00DA	LATIN CAPITAL LETTER U WITH ACUTE
ü	28	U+00FC	LATIN SMALL LETTER U WITH DIAERESIS
v	13842	U+0076	LATIN SMALL LETTER V
V	675	U+0056	LATIN CAPITAL LETTER V
x	1027	U+0078	LATIN SMALL LETTER X
z	3275	U+007A	LATIN SMALL LETTER Z
Z	43	U+005A	LATIN CAPITAL LETTER Z
