Grapheme	GraphFrequency	WordFrequency	Difference
!	2677	2677	0
(	348	348	0
)	396	396	0
.	51909	51909	0
:	2173	2173	0
;	3525	3525	0
=	6	6	0
?	3024	3024	0
[	2	2	0
]	2	2	0
—	764	764	0
‘	878	878	0
’	861	861	0
“	8278	8278	0
”	6930	6930	0
…	5	5	0
V	33	2	31
9	73	4	69
8	142	2	140
6	188	2	186
7	225	11	214
O	1018	740	278
4	289	5	284
3	323	2	321
5	336	2	334
,	41146	40706	440
2	595	5	590
1	737	5	732
I	14730	1	14729
A	19466	11	19455
a	900835	62955	837880
