Grapheme	GraphFrequency	WordFrequency	Difference
(	3	3	0
)	1	1	0
-	7	7	0
.	9266	9266	0
⳧	2	2	0
⳪	695	6	689
Ⲓ	1392	46	1346
ϭ	1623	1	1622
ⲕ	8306	1	8305
ϯ	9177	124	9053
ⲗ	9746	1	9745
ⲃ	9829	5	9824
ϣ	10542	9	10533
ϫ	14605	1	14604
ϥ	17219	1	17218
ⲏ	17589	9	17580
ⲱ	19351	13	19338
ⲡ	20705	10	20695
ⲥ	21279	33	21246
ⲣ	21354	21	21333
ⲧ	32693	35	32658
ⲩ	37430	1	37429
ⲓ	43590	45	43545
ⲁ	51500	157	51343
⳿	60609	32	60577
ⲟ	61130	1	61129
ⲛ	69896	8	69888
ⲉ	84792	52	84740
̅	NA	19	NA
̇	NA	2	NA
