Grapheme	GraphFrequency	WordFrequency	Difference
!	239	239	0
(	21	21	0
)	23	23	0
,	62129	62129	0
.	31770	31770	0
;	322	322	0
?	3199	3199	0
‘	25	25	0
’	23	23	0
“	6939	6939	0
”	5793	5793	0
:	16	14	2
2	4	1	3
6	4	1	3
O	141	12	129
I	3735	3	3732
A	12368	3	12365
s	67011	3	67008
t	113228	5	113223
o	132281	27	132254
u	201107	5	201102
e	261876	4	261872
i	396800	2	396798
