Grapheme	Frequency	Codepoint	UnicodeName
 	132775	U+0020	SPACE
-	149	U+002D	HYPHEN-MINUS
—	422	U+2014	EM DASH
,	15440	U+002C	COMMA
;	159	U+003B	SEMICOLON
:	2426	U+003A	COLON
!	299	U+0021	EXCLAMATION MARK
?	975	U+003F	QUESTION MARK
.	7983	U+002E	FULL STOP
'	4	U+0027	APOSTROPHE
‘	236	U+2018	LEFT SINGLE QUOTATION MARK
’	236	U+2019	RIGHT SINGLE QUOTATION MARK
“	1610	U+201C	LEFT DOUBLE QUOTATION MARK
„	1655	U+201E	DOUBLE LOW-9 QUOTATION MARK
(	20	U+0028	LEFT PARENTHESIS
)	20	U+0029	RIGHT PARENTHESIS
ა	99108	U+10D0	GEORGIAN LETTER AN
ბ	17453	U+10D1	GEORGIAN LETTER BAN
გ	14254	U+10D2	GEORGIAN LETTER GAN
დ	32410	U+10D3	GEORGIAN LETTER DON
ე	57842	U+10D4	GEORGIAN LETTER EN
ვ	29557	U+10D5	GEORGIAN LETTER VIN
ზ	3068	U+10D6	GEORGIAN LETTER ZEN
თ	26009	U+10D7	GEORGIAN LETTER TAN
ი	71058	U+10D8	GEORGIAN LETTER IN
კ	6645	U+10D9	GEORGIAN LETTER KAN
ლ	23171	U+10DA	GEORGIAN LETTER LAS
მ	41312	U+10DB	GEORGIAN LETTER MAN
ნ	30268	U+10DC	GEORGIAN LETTER NAR
ო	30126	U+10DD	GEORGIAN LETTER ON
პ	2147	U+10DE	GEORGIAN LETTER PAR
რ	35057	U+10E0	GEORGIAN LETTER RAE
ს	41157	U+10E1	GEORGIAN LETTER SAN
ტ	5004	U+10E2	GEORGIAN LETTER TAR
უ	14907	U+10E3	GEORGIAN LETTER UN
ფ	3728	U+10E4	GEORGIAN LETTER PHAR
ქ	6559	U+10E5	GEORGIAN LETTER KHAR
ღ	4988	U+10E6	GEORGIAN LETTER GHAN
ყ	6277	U+10E7	GEORGIAN LETTER QAR
შ	8982	U+10E8	GEORGIAN LETTER SHIN
ჩ	3185	U+10E9	GEORGIAN LETTER CHIN
ც	11634	U+10EA	GEORGIAN LETTER CAN
ძ	2861	U+10EB	GEORGIAN LETTER JIL
წ	6421	U+10EC	GEORGIAN LETTER CIL
ჭ	1025	U+10ED	GEORGIAN LETTER CHAR
ხ	11066	U+10EE	GEORGIAN LETTER XAN
ჯ	1181	U+10EF	GEORGIAN LETTER JHAN
ჰ	828	U+10F0	GEORGIAN LETTER HAE
