Grapheme	Frequency	Codepoint	UnicodeName
 	220890	U+0020	SPACE
-	10	U+002D	HYPHEN-MINUS
,	4402	U+002C	COMMA
:	23	U+003A	COLON
!	38	U+0021	EXCLAMATION MARK
?	654	U+003F	QUESTION MARK
.	6033	U+002E	FULL STOP
'	17	U+0027	APOSTROPHE
‘	723	U+2018	LEFT SINGLE QUOTATION MARK
’	724	U+2019	RIGHT SINGLE QUOTATION MARK
“	1845	U+201C	LEFT DOUBLE QUOTATION MARK
”	1844	U+201D	RIGHT DOUBLE QUOTATION MARK
(	39	U+0028	LEFT PARENTHESIS
)	39	U+0029	RIGHT PARENTHESIS
*	6	U+002A	ASTERISK
/	8	U+002F	SOLIDUS
0	338	U+0030	DIGIT ZERO
1	200	U+0031	DIGIT ONE
2	126	U+0032	DIGIT TWO
3	104	U+0033	DIGIT THREE
4	78	U+0034	DIGIT FOUR
5	63	U+0035	DIGIT FIVE
6	30	U+0036	DIGIT SIX
7	96	U+0037	DIGIT SEVEN
8	15	U+0038	DIGIT EIGHT
9	12	U+0039	DIGIT NINE
a	150587	U+0061	LATIN SMALL LETTER A
A	1690	U+0041	LATIN CAPITAL LETTER A
b	23191	U+0062	LATIN SMALL LETTER B
B	837	U+0042	LATIN CAPITAL LETTER B
c	589	U+0063	LATIN SMALL LETTER C
C	193	U+0043	LATIN CAPITAL LETTER C
d	16604	U+0064	LATIN SMALL LETTER D
D	219	U+0044	LATIN CAPITAL LETTER D
e	112682	U+0065	LATIN SMALL LETTER E
E	5483	U+0045	LATIN CAPITAL LETTER E
f	11	U+0066	LATIN SMALL LETTER F
F	32	U+0046	LATIN CAPITAL LETTER F
g	21937	U+0067	LATIN SMALL LETTER G
G	3799	U+0047	LATIN CAPITAL LETTER G
h	15211	U+0068	LATIN SMALL LETTER H
H	141	U+0048	LATIN CAPITAL LETTER H
i	76654	U+0069	LATIN SMALL LETTER I
I	2528	U+0049	LATIN CAPITAL LETTER I
j	15509	U+006A	LATIN SMALL LETTER J
J	1224	U+004A	LATIN CAPITAL LETTER J
k	21823	U+006B	LATIN SMALL LETTER K
K	1031	U+004B	LATIN CAPITAL LETTER K
l	1972	U+006C	LATIN SMALL LETTER L
L	109	U+004C	LATIN CAPITAL LETTER L
m	45212	U+006D	LATIN SMALL LETTER M
M	958	U+004D	LATIN CAPITAL LETTER M
n	59865	U+006E	LATIN SMALL LETTER N
N	635	U+004E	LATIN CAPITAL LETTER N
o	93504	U+006F	LATIN SMALL LETTER O
O	414	U+004F	LATIN CAPITAL LETTER O
p	16001	U+0070	LATIN SMALL LETTER P
P	1021	U+0050	LATIN CAPITAL LETTER P
q	9	U+0071	LATIN SMALL LETTER Q
Q	5	U+0051	LATIN CAPITAL LETTER Q
r	38336	U+0072	LATIN SMALL LETTER R
R	391	U+0052	LATIN CAPITAL LETTER R
s	20585	U+0073	LATIN SMALL LETTER S
S	497	U+0053	LATIN CAPITAL LETTER S
t	68753	U+0074	LATIN SMALL LETTER T
T	216	U+0054	LATIN CAPITAL LETTER T
u	44937	U+0075	LATIN SMALL LETTER U
U	767	U+0055	LATIN CAPITAL LETTER U
v	19279	U+0076	LATIN SMALL LETTER V
V	15	U+0056	LATIN CAPITAL LETTER V
w	110	U+0077	LATIN SMALL LETTER W
W	1	U+0057	LATIN CAPITAL LETTER W
x	68	U+0078	LATIN SMALL LETTER X
y	328	U+0079	LATIN SMALL LETTER Y
z	136	U+007A	LATIN SMALL LETTER Z
Z	55	U+005A	LATIN CAPITAL LETTER Z
