Grapheme	Frequency	Codepoint	UnicodeName
 	229366	U+0020	SPACE
-	579	U+002D	HYPHEN-MINUS
—	16	U+2014	EM DASH
,	17048	U+002C	COMMA
;	2371	U+003B	SEMICOLON
:	2543	U+003A	COLON
!	594	U+0021	EXCLAMATION MARK
?	1001	U+003F	QUESTION MARK
.	7027	U+002E	FULL STOP
'	5733	U+0027	APOSTROPHE
‘	452	U+2018	LEFT SINGLE QUOTATION MARK
’	442	U+2019	RIGHT SINGLE QUOTATION MARK
“	2230	U+201C	LEFT DOUBLE QUOTATION MARK
”	1909	U+201D	RIGHT DOUBLE QUOTATION MARK
(	71	U+0028	LEFT PARENTHESIS
)	71	U+0029	RIGHT PARENTHESIS
[	34	U+005B	LEFT SQUARE BRACKET
]	34	U+005D	RIGHT SQUARE BRACKET
0	208	U+0030	DIGIT ZERO
1	84	U+0031	DIGIT ONE
2	71	U+0032	DIGIT TWO
3	26	U+0033	DIGIT THREE
4	47	U+0034	DIGIT FOUR
5	23	U+0035	DIGIT FIVE
6	30	U+0036	DIGIT SIX
7	107	U+0037	DIGIT SEVEN
8	18	U+0038	DIGIT EIGHT
9	14	U+0039	DIGIT NINE
a	153931	U+0061	LATIN SMALL LETTER A
A	997	U+0041	LATIN CAPITAL LETTER A
á	6	U+00E1	LATIN SMALL LETTER A WITH ACUTE
à	9	U+00E0	LATIN SMALL LETTER A WITH GRAVE
b	10267	U+0062	LATIN SMALL LETTER B
B	134	U+0042	LATIN CAPITAL LETTER B
c	836	U+0063	LATIN SMALL LETTER C
C	12	U+0043	LATIN CAPITAL LETTER C
d	12160	U+0064	LATIN SMALL LETTER D
D	155	U+0044	LATIN CAPITAL LETTER D
e	58063	U+0065	LATIN SMALL LETTER E
E	555	U+0045	LATIN CAPITAL LETTER E
f	4968	U+0066	LATIN SMALL LETTER F
F	122	U+0046	LATIN CAPITAL LETTER F
g	11288	U+0067	LATIN SMALL LETTER G
G	100	U+0047	LATIN CAPITAL LETTER G
h	35523	U+0068	LATIN SMALL LETTER H
H	2356	U+0048	LATIN CAPITAL LETTER H
i	96012	U+0069	LATIN SMALL LETTER I
I	206	U+0049	LATIN CAPITAL LETTER I
í	2	U+00ED	LATIN SMALL LETTER I WITH ACUTE
ì	4	U+00EC	LATIN SMALL LETTER I WITH GRAVE
j	43	U+006A	LATIN SMALL LETTER J
J	5	U+004A	LATIN CAPITAL LETTER J
k	52694	U+006B	LATIN SMALL LETTER K
K	2934	U+004B	LATIN CAPITAL LETTER K
l	45618	U+006C	LATIN SMALL LETTER L
L	1435	U+004C	LATIN CAPITAL LETTER L
m	28876	U+006D	LATIN SMALL LETTER M
M	1825	U+004D	LATIN CAPITAL LETTER M
n	75246	U+006E	LATIN SMALL LETTER N
N	1563	U+004E	LATIN CAPITAL LETTER N
o	34685	U+006F	LATIN SMALL LETTER O
O	12	U+004F	LATIN CAPITAL LETTER O
p	3526	U+0070	LATIN SMALL LETTER P
P	561	U+0050	LATIN CAPITAL LETTER P
q	7	U+0071	LATIN SMALL LETTER Q
r	17329	U+0072	LATIN SMALL LETTER R
R	255	U+0052	LATIN CAPITAL LETTER R
s	28930	U+0073	LATIN SMALL LETTER S
S	640	U+0053	LATIN CAPITAL LETTER S
t	28747	U+0074	LATIN SMALL LETTER T
T	845	U+0054	LATIN CAPITAL LETTER T
u	49356	U+0075	LATIN SMALL LETTER U
U	255	U+0055	LATIN CAPITAL LETTER U
ú	1099	U+00FA	LATIN SMALL LETTER U WITH ACUTE
Ú	95	U+00DA	LATIN CAPITAL LETTER U WITH ACUTE
ù	6	U+00F9	LATIN SMALL LETTER U WITH GRAVE
v	26504	U+0076	LATIN SMALL LETTER V
V	1075	U+0056	LATIN CAPITAL LETTER V
w	37191	U+0077	LATIN SMALL LETTER W
W	100	U+0057	LATIN CAPITAL LETTER W
x	6654	U+0078	LATIN SMALL LETTER X
X	2154	U+0058	LATIN CAPITAL LETTER X
y	20709	U+0079	LATIN SMALL LETTER Y
Y	2044	U+0059	LATIN CAPITAL LETTER Y
z	7473	U+007A	LATIN SMALL LETTER Z
Z	38	U+005A	LATIN CAPITAL LETTER Z
