Grapheme	GraphFrequency	WordFrequency	Difference
!	3149	3149	0
(	127	127	0
)	125	125	0
,	51823	51823	0
.	42311	42311	0
8	1	1	0
:	7917	7917	0
;	1882	1882	0
?	3226	3226	0
[	3	3	0
]	3	3	0
«	6123	6123	0
»	6123	6123	0
—	843	843	0
‘	90	90	0
’	90	90	0
“	1406	1406	0
„	1406	1406	0
…	2	2	0
7	2	1	1
1	12	7	5
2	7	1	6
ş	44979	1	44978
o	68247	1	68246
s	79464	1	79463
