Grapheme	Frequency	Codepoint	UnicodeName
 	997827	U+0020	SPACE
-	106	U+002D	HYPHEN-MINUS
.	90372	U+002E	FULL STOP
‘	1250	U+2018	LEFT SINGLE QUOTATION MARK
’	1200	U+2019	RIGHT SINGLE QUOTATION MARK
“	6690	U+201C	LEFT DOUBLE QUOTATION MARK
”	5524	U+201D	RIGHT DOUBLE QUOTATION MARK
(	304	U+0028	LEFT PARENTHESIS
)	304	U+0029	RIGHT PARENTHESIS
[	15	U+005B	LEFT SQUARE BRACKET
]	15	U+005D	RIGHT SQUARE BRACKET
ๆ	1641	U+0E46	THAI CHARACTER MAIYAMOK
0	9	U+0030	DIGIT ZERO
1	64	U+0031	DIGIT ONE
๑	1	U+0E51	THAI DIGIT ONE
2	35	U+0032	DIGIT TWO
3	35	U+0033	DIGIT THREE
4	22	U+0034	DIGIT FOUR
5	13	U+0035	DIGIT FIVE
6	16	U+0036	DIGIT SIX
7	24	U+0037	DIGIT SEVEN
8	12	U+0038	DIGIT EIGHT
9	10	U+0039	DIGIT NINE
ก	68724	U+0E01	THAI CHARACTER KO KAI
ก็	10517	U+0E01, U+0E47	THAI CHARACTER KO KAI, THAI CHARACTER MAITAIKHU
ก่	5729	U+0E01, U+0E48	THAI CHARACTER KO KAI, THAI CHARACTER MAI EK
ก้	681	U+0E01, U+0E49	THAI CHARACTER KO KAI, THAI CHARACTER MAI THO
ก๊	3	U+0E01, U+0E4A	THAI CHARACTER KO KAI, THAI CHARACTER MAI TRI
ก์	96	U+0E01, U+0E4C	THAI CHARACTER KO KAI, THAI CHARACTER THANTHAKHAT
กั	9439	U+0E01, U+0E31	THAI CHARACTER KO KAI, THAI CHARACTER MAI HAN-AKAT
กั่	9	U+0E01, U+0E31, U+0E48	THAI CHARACTER KO KAI, THAI CHARACTER MAI HAN-AKAT, THAI CHARACTER MAI EK
กั้	27	U+0E01, U+0E31, U+0E49	THAI CHARACTER KO KAI, THAI CHARACTER MAI HAN-AKAT, THAI CHARACTER MAI THO
กำ	1930	U+0E01, U+0E33	THAI CHARACTER KO KAI, THAI CHARACTER SARA AM
กิ	2365	U+0E01, U+0E34	THAI CHARACTER KO KAI, THAI CHARACTER SARA I
กิ่	109	U+0E01, U+0E34, U+0E48	THAI CHARACTER KO KAI, THAI CHARACTER SARA I, THAI CHARACTER MAI EK
