Grapheme	GraphFrequency	WordFrequency	Difference
!	416	416	0
(	23	23	0
)	23	23	0
,	13865	13865	0
.	13052	13052	0
:	2416	2416	0
?	938	938	0
[	3	3	0
]	3	3	0
¡	416	416	0
«	446	446	0
»	447	447	0
¿	937	937	0
—	2571	2571	0
‘	59	59	0
’	59	59	0
“	892	892	0
”	890	890	0
Z	53	4	49
A	1718	4	1714
