Grapheme	GraphFrequency	WordFrequency	Difference
!	104	104	0
(	116	116	0
;	205	205	0
?	274	274	0
‘	86	86	0
’	86	86	0
“	800	800	0
”	800	800	0
…	1	1	0
:	125	124	1
)	115	111	4
,	4248	4243	5
.	3448	3442	6
7	23	2	21
O	32	10	22
—	73	22	51
o	15192	153	15039
i	28794	91	28703
