Grapheme	Frequency	Codepoint	UnicodeName
 	199194	U+0020	SPACE
-	178	U+002D	HYPHEN-MINUS
—	121	U+2014	EM DASH
,	15509	U+002C	COMMA
;	1394	U+003B	SEMICOLON
:	558	U+003A	COLON
!	190	U+0021	EXCLAMATION MARK
?	1000	U+003F	QUESTION MARK
.	7709	U+002E	FULL STOP
'	9396	U+0027	APOSTROPHE
‘	422	U+2018	LEFT SINGLE QUOTATION MARK
’	1059	U+2019	RIGHT SINGLE QUOTATION MARK
“	2146	U+201C	LEFT DOUBLE QUOTATION MARK
”	1921	U+201D	RIGHT DOUBLE QUOTATION MARK
(	34	U+0028	LEFT PARENTHESIS
)	34	U+0029	RIGHT PARENTHESIS
a	63474	U+0061	LATIN SMALL LETTER A
A	2803	U+0041	LATIN CAPITAL LETTER A
á	126	U+00E1	LATIN SMALL LETTER A WITH ACUTE
â	1678	U+00E2	LATIN SMALL LETTER A WITH CIRCUMFLEX
Â	12	U+00C2	LATIN CAPITAL LETTER A WITH CIRCUMFLEX
b	11826	U+0062	LATIN SMALL LETTER B
B	540	U+0042	LATIN CAPITAL LETTER B
c	18039	U+0063	LATIN SMALL LETTER C
C	904	U+0043	LATIN CAPITAL LETTER C
d	80877	U+0064	LATIN SMALL LETTER D
D	2416	U+0044	LATIN CAPITAL LETTER D
e	54170	U+0065	LATIN SMALL LETTER E
E	453	U+0045	LATIN CAPITAL LETTER E
ê	62	U+00EA	LATIN SMALL LETTER E WITH CIRCUMFLEX
ë	3	U+00EB	LATIN SMALL LETTER E WITH DIAERESIS
f	22504	U+0066	LATIN SMALL LETTER F
F	645	U+0046	LATIN CAPITAL LETTER F
g	20400	U+0067	LATIN SMALL LETTER G
G	1248	U+0047	LATIN CAPITAL LETTER G
h	33417	U+0068	LATIN SMALL LETTER H
H	283	U+0048	LATIN CAPITAL LETTER H
i	49677	U+0069	LATIN SMALL LETTER I
I	1660	U+0049	LATIN CAPITAL LETTER I
î	1	U+00EE	LATIN SMALL LETTER I WITH CIRCUMFLEX
ï	145	U+00EF	LATIN SMALL LETTER I WITH DIAERESIS
j	4	U+006A	LATIN SMALL LETTER J
J	382	U+004A	LATIN CAPITAL LETTER J
l	27679	U+006C	LATIN SMALL LETTER L
L	131	U+004C	LATIN CAPITAL LETTER L
m	13804	U+006D	LATIN SMALL LETTER M
M	770	U+004D	LATIN CAPITAL LETTER M
n	57493	U+006E	LATIN SMALL LETTER N
N	752	U+004E	LATIN CAPITAL LETTER N
o	36609	U+006F	LATIN SMALL LETTER O
O	1602	U+004F	LATIN CAPITAL LETTER O
ó	3	U+00F3	LATIN SMALL LETTER O WITH ACUTE
ô	603	U+00F4	LATIN SMALL LETTER O WITH CIRCUMFLEX
ö	2	U+00F6	LATIN SMALL LETTER O WITH DIAERESIS
p	4173	U+0070	LATIN SMALL LETTER P
P	1372	U+0050	LATIN CAPITAL LETTER P
r	44805	U+0072	LATIN SMALL LETTER R
R	236	U+0052	LATIN CAPITAL LETTER R
s	16452	U+0073	LATIN SMALL LETTER S
S	594	U+0053	LATIN CAPITAL LETTER S
t	21962	U+0074	LATIN SMALL LETTER T
T	499	U+0054	LATIN CAPITAL LETTER T
u	18421	U+0075	LATIN SMALL LETTER U
U	64	U+0055	LATIN CAPITAL LETTER U
û	39	U+00FB	LATIN SMALL LETTER U WITH CIRCUMFLEX
w	36630	U+0077	LATIN SMALL LETTER W
W	228	U+0057	LATIN CAPITAL LETTER W
ŵ	294	U+0175	LATIN SMALL LETTER W WITH CIRCUMFLEX
x	22	U+0078	LATIN SMALL LETTER X
y	64724	U+0079	LATIN SMALL LETTER Y
Y	2315	U+0059	LATIN CAPITAL LETTER Y
ŷ	295	U+0177	LATIN SMALL LETTER Y WITH CIRCUMFLEX
Z	3	U+005A	LATIN CAPITAL LETTER Z
