Grapheme	Frequency	Codepoint	UnicodeName
‌	3	U+200C	ZERO WIDTH NON-JOINER
‏	6	U+200F	RIGHT-TO-LEFT MARK
‎	1	U+200E	LEFT-TO-RIGHT MARK
 	191815	U+0020	SPACE
 ‌	237	U+0020, U+200C	SPACE, ZERO WIDTH NON-JOINER
-	83	U+002D	HYPHEN-MINUS
،	7225	U+060C	ARABIC COMMA
؛	150	U+061B	ARABIC SEMICOLON
:	2131	U+003A	COLON
!	340	U+0021	EXCLAMATION MARK
؟	983	U+061F	ARABIC QUESTION MARK
.	7921	U+002E	FULL STOP
'	556	U+0027	APOSTROPHE
«	2183	U+00AB	LEFT-POINTING DOUBLE ANGLE QUOTATION MARK
»	1956	U+00BB	RIGHT-POINTING DOUBLE ANGLE QUOTATION MARK
(	74	U+0028	LEFT PARENTHESIS
)	74	U+0029	RIGHT PARENTHESIS
[	16	U+005B	LEFT SQUARE BRACKET
]	16	U+005D	RIGHT SQUARE BRACKET
ء	34	U+0621	ARABIC LETTER HAMZA
آ	8205	U+0622	ARABIC LETTER ALEF WITH MADDA ABOVE
آ‌	3	U+0622, U+200C	ARABIC LETTER ALEF WITH MADDA ABOVE, ZERO WIDTH NON-JOINER
أ	154	U+0623	ARABIC LETTER ALEF WITH HAMZA ABOVE
ؤ	92	U+0624	ARABIC LETTER WAW WITH HAMZA ABOVE
ئ	255	U+0626	ARABIC LETTER YEH WITH HAMZA ABOVE
ا	92296	U+0627	ARABIC LETTER ALEF
ا‌	11	U+0627, U+200C	ARABIC LETTER ALEF, ZERO WIDTH NON-JOINER
اً	404	U+0627, U+064B	ARABIC LETTER ALEF, ARABIC FATHATAN
اَ	13	U+0627, U+064E	ARABIC LETTER ALEF, ARABIC FATHA
اُ	1	U+0627, U+064F	ARABIC LETTER ALEF, ARABIC DAMMA
اِ	1	U+0627, U+0650	ARABIC LETTER ALEF, ARABIC KASRA
اّ	9	U+0627, U+0651	ARABIC LETTER ALEF, ARABIC SHADDA
ب	29666	U+0628	ARABIC LETTER BEH
