Grapheme	Frequency	Codepoint	UnicodeName
 	216686	U+0020	SPACE
—	3292	U+2014	EM DASH
,	9733	U+002C	COMMA
:	2720	U+003A	COLON
!	119	U+0021	EXCLAMATION MARK
?	789	U+003F	QUESTION MARK
¿	789	U+00BF	INVERTED QUESTION MARK
.	8809	U+002E	FULL STOP
‘	85	U+2018	LEFT SINGLE QUOTATION MARK
’	86	U+2019	RIGHT SINGLE QUOTATION MARK
“	1175	U+201C	LEFT DOUBLE QUOTATION MARK
”	1182	U+201D	RIGHT DOUBLE QUOTATION MARK
0	352	U+0030	DIGIT ZERO
1	162	U+0031	DIGIT ONE
2	116	U+0032	DIGIT TWO
3	29	U+0033	DIGIT THREE
4	60	U+0034	DIGIT FOUR
5	39	U+0035	DIGIT FIVE
6	24	U+0036	DIGIT SIX
7	79	U+0037	DIGIT SEVEN
8	16	U+0038	DIGIT EIGHT
9	12	U+0039	DIGIT NINE
a	226128	U+0061	LATIN SMALL LETTER A
A	622	U+0041	LATIN CAPITAL LETTER A
á	394	U+00E1	LATIN SMALL LETTER A WITH ACUTE
Á	8	U+00C1	LATIN CAPITAL LETTER A WITH ACUTE
b	51876	U+0062	LATIN SMALL LETTER B
B	392	U+0042	LATIN CAPITAL LETTER B
c	11561	U+0063	LATIN SMALL LETTER C
C	1047	U+0043	LATIN CAPITAL LETTER C
d	27345	U+0064	LATIN SMALL LETTER D
D	5447	U+0044	LATIN CAPITAL LETTER D
e	71813	U+0065	LATIN SMALL LETTER E
E	1581	U+0045	LATIN CAPITAL LETTER E
é	685	U+00E9	LATIN SMALL LETTER E WITH ACUTE
É	29	U+00C9	LATIN CAPITAL LETTER E WITH ACUTE
f	247	U+0066	LATIN SMALL LETTER F
F	127	U+0046	LATIN CAPITAL LETTER F
g	289	U+0067	LATIN SMALL LETTER G
G	128	U+0047	LATIN CAPITAL LETTER G
h	17051	U+0068	LATIN SMALL LETTER H
H	105	U+0048	LATIN CAPITAL LETTER H
i	146324	U+0069	LATIN SMALL LETTER I
I	999	U+0049	LATIN CAPITAL LETTER I
í	523	U+00ED	LATIN SMALL LETTER I WITH ACUTE
j	37240	U+006A	LATIN SMALL LETTER J
J	10050	U+004A	LATIN CAPITAL LETTER J
k	75448	U+006B	LATIN SMALL LETTER K
K	162	U+004B	LATIN CAPITAL LETTER K
l	2090	U+006C	LATIN SMALL LETTER L
L	102	U+004C	LATIN CAPITAL LETTER L
m	39243	U+006D	LATIN SMALL LETTER M
M	1799	U+004D	LATIN CAPITAL LETTER M
n	170895	U+006E	LATIN SMALL LETTER N
N	1050	U+004E	LATIN CAPITAL LETTER N
ñ	33	U+00F1	LATIN SMALL LETTER N WITH TILDE
o	10436	U+006F	LATIN SMALL LETTER O
O	41	U+004F	LATIN CAPITAL LETTER O
ó	249	U+00F3	LATIN SMALL LETTER O WITH ACUTE
p	13793	U+0070	LATIN SMALL LETTER P
P	1117	U+0050	LATIN CAPITAL LETTER P
q	94	U+0071	LATIN SMALL LETTER Q
Q	3	U+0051	LATIN CAPITAL LETTER Q
r	3376	U+0072	LATIN SMALL LETTER R
R	76	U+0052	LATIN CAPITAL LETTER R
s	47203	U+0073	LATIN SMALL LETTER S
S	575	U+0053	LATIN CAPITAL LETTER S
t	41265	U+0074	LATIN SMALL LETTER T
T	625	U+0054	LATIN CAPITAL LETTER T
u	111250	U+0075	LATIN SMALL LETTER U
U	151	U+0055	LATIN CAPITAL LETTER U
ú	2457	U+00FA	LATIN SMALL LETTER U WITH ACUTE
v	321	U+0076	LATIN SMALL LETTER V
w	28825	U+0077	LATIN SMALL LETTER W
x	14812	U+0078	LATIN SMALL LETTER X
X	607	U+0058	LATIN CAPITAL LETTER X
y	17221	U+0079	LATIN SMALL LETTER Y
Y	564	U+0059	LATIN CAPITAL LETTER Y
z	187	U+007A	LATIN SMALL LETTER Z
Z	45	U+005A	LATIN CAPITAL LETTER Z
