Grapheme	Frequency	Codepoint	UnicodeName
 	239283	U+0020	SPACE
-	6	U+002D	HYPHEN-MINUS
—	42	U+2014	EM DASH
,	16202	U+002C	COMMA
;	3677	U+003B	SEMICOLON
:	2334	U+003A	COLON
!	159	U+0021	EXCLAMATION MARK
?	1004	U+003F	QUESTION MARK
.	6850	U+002E	FULL STOP
‘	387	U+2018	LEFT SINGLE QUOTATION MARK
’	379	U+2019	RIGHT SINGLE QUOTATION MARK
“	2087	U+201C	LEFT DOUBLE QUOTATION MARK
”	1795	U+201D	RIGHT DOUBLE QUOTATION MARK
(	33	U+0028	LEFT PARENTHESIS
)	33	U+0029	RIGHT PARENTHESIS
0	188	U+0030	DIGIT ZERO
1	120	U+0031	DIGIT ONE
2	96	U+0032	DIGIT TWO
3	19	U+0033	DIGIT THREE
4	48	U+0034	DIGIT FOUR
5	19	U+0035	DIGIT FIVE
6	13	U+0036	DIGIT SIX
7	8	U+0037	DIGIT SEVEN
8	18	U+0038	DIGIT EIGHT
9	16	U+0039	DIGIT NINE
a	125433	U+0061	LATIN SMALL LETTER A
A	1245	U+0041	LATIN CAPITAL LETTER A
b	27392	U+0062	LATIN SMALL LETTER B
B	1546	U+0042	LATIN CAPITAL LETTER B
d	12212	U+0064	LATIN SMALL LETTER D
D	282	U+0044	LATIN CAPITAL LETTER D
e	105198	U+0065	LATIN SMALL LETTER E
E	671	U+0045	LATIN CAPITAL LETTER E
f	9338	U+0066	LATIN SMALL LETTER F
F	573	U+0046	LATIN CAPITAL LETTER F
g	43478	U+0067	LATIN SMALL LETTER G
G	1300	U+0047	LATIN CAPITAL LETTER G
h	14679	U+0068	LATIN SMALL LETTER H
H	83	U+0048	LATIN CAPITAL LETTER H
i	27802	U+0069	LATIN SMALL LETTER I
I	198	U+0049	LATIN CAPITAL LETTER I
j	3655	U+006A	LATIN SMALL LETTER J
J	1899	U+004A	LATIN CAPITAL LETTER J
k	23060	U+006B	LATIN SMALL LETTER K
K	1854	U+004B	LATIN CAPITAL LETTER K
l	60767	U+006C	LATIN SMALL LETTER L
L	811	U+004C	LATIN CAPITAL LETTER L
m	31173	U+006D	LATIN SMALL LETTER M
M	4949	U+004D	LATIN CAPITAL LETTER M
n	45101	U+006E	LATIN SMALL LETTER N
N	203	U+004E	LATIN CAPITAL LETTER N
o	90774	U+006F	LATIN SMALL LETTER O
O	326	U+004F	LATIN CAPITAL LETTER O
p	6989	U+0070	LATIN SMALL LETTER P
P	454	U+0050	LATIN CAPITAL LETTER P
r	19881	U+0072	LATIN SMALL LETTER R
R	491	U+0052	LATIN CAPITAL LETTER R
s	34334	U+0073	LATIN SMALL LETTER S
S	555	U+0053	LATIN CAPITAL LETTER S
š	443	U+0161	LATIN SMALL LETTER S WITH CARON
t	41561	U+0074	LATIN SMALL LETTER T
T	359	U+0054	LATIN CAPITAL LETTER T
u	8606	U+0075	LATIN SMALL LETTER U
U	15	U+0055	LATIN CAPITAL LETTER U
w	18203	U+0077	LATIN SMALL LETTER W
W	51	U+0057	LATIN CAPITAL LETTER W
y	9976	U+0079	LATIN SMALL LETTER Y
Y	507	U+0059	LATIN CAPITAL LETTER Y
