Grapheme	GraphFrequency	WordFrequency	Difference
!	948	948	0
,	11082	11082	0
.	8831	8831	0
:	2314	2314	0
;	493	493	0
?	936	936	0
«	1760	1760	0
¬	370	370	0
»	1762	1762	0
—	150	150	0
’	21	17	4
I	362	150	212
Å	281	8	273
å	10873	1545	9328
i	32149	3083	29066
