Grapheme	Frequency	Codepoint	UnicodeName
 	260901	U+0020	SPACE
‐	12903	U+2010	HYPHEN
—	27	U+2014	EM DASH
―	13	U+2015	HORIZONTAL BAR
,	9720	U+002C	COMMA
;	12	U+003B	SEMICOLON
:	16	U+003A	COLON
!	364	U+0021	EXCLAMATION MARK
?	1383	U+003F	QUESTION MARK
.	12732	U+002E	FULL STOP
…	1	U+2026	HORIZONTAL ELLIPSIS
‘	380	U+2018	LEFT SINGLE QUOTATION MARK
’	380	U+2019	RIGHT SINGLE QUOTATION MARK
“	2028	U+201C	LEFT DOUBLE QUOTATION MARK
”	1925	U+201D	RIGHT DOUBLE QUOTATION MARK
(	8	U+0028	LEFT PARENTHESIS
)	8	U+0029	RIGHT PARENTHESIS
[	20	U+005B	LEFT SQUARE BRACKET
]	21	U+005D	RIGHT SQUARE BRACKET
a	137697	U+0061	LATIN SMALL LETTER A
A	1159	U+0041	LATIN CAPITAL LETTER A
á	3253	U+00E1	LATIN SMALL LETTER A WITH ACUTE
à	3309	U+00E0	LATIN SMALL LETTER A WITH GRAVE
ã	588	U+00E3	LATIN SMALL LETTER A WITH TILDE
Ã	23	U+00C3	LATIN CAPITAL LETTER A WITH TILDE
b	6232	U+0062	LATIN SMALL LETTER B
B	239	U+0042	LATIN CAPITAL LETTER B
ƃ	7606	U+0183	LATIN SMALL LETTER B WITH TOPBAR
Ƃ	726	U+0182	LATIN CAPITAL LETTER B WITH TOPBAR
c	3	U+0063	LATIN SMALL LETTER C
d	7859	U+0064	LATIN SMALL LETTER D
D	679	U+0044	LATIN CAPITAL LETTER D
e	45512	U+0065	LATIN SMALL LETTER E
E	184	U+0045	LATIN CAPITAL LETTER E
é	8839	U+00E9	LATIN SMALL LETTER E WITH ACUTE
É	801	U+00C9	LATIN CAPITAL LETTER E WITH ACUTE
è	3972	U+00E8	LATIN SMALL LETTER E WITH GRAVE
È	215	U+00C8	LATIN CAPITAL LETTER E WITH GRAVE
ẽ	153	U+1EBD	LATIN SMALL LETTER E WITH TILDE
ɛ	59455	U+025B	LATIN SMALL LETTER OPEN E
Ɛ	76	U+0190	LATIN CAPITAL LETTER OPEN E
ɛ́	729	U+025B, U+0301	LATIN SMALL LETTER OPEN E, COMBINING ACUTE ACCENT
Ɛ́	176	U+0190, U+0301	LATIN CAPITAL LETTER OPEN E, COMBINING ACUTE ACCENT
ɛ̀	1946	U+025B, U+0300	LATIN SMALL LETTER OPEN E, COMBINING GRAVE ACCENT
Ɛ̀	19	U+0190, U+0300	LATIN CAPITAL LETTER OPEN E, COMBINING GRAVE ACCENT
ɛ̃	1116	U+025B, U+0303	LATIN SMALL LETTER OPEN E, COMBINING TILDE
f	4258	U+0066	LATIN SMALL LETTER F
F	352	U+0046	LATIN CAPITAL LETTER F
g	29562	U+0067	LATIN SMALL LETTER G
G	4557	U+0047	LATIN CAPITAL LETTER G
ɣ	23618	U+0263	LATIN SMALL LETTER GAMMA
Ɣ	189	U+0194	LATIN CAPITAL LETTER GAMMA
h	121	U+0068	LATIN SMALL LETTER H
H	40	U+0048	LATIN CAPITAL LETTER H
i	86867	U+0069	LATIN SMALL LETTER I
I	49	U+0049	LATIN CAPITAL LETTER I
í	933	U+00ED	LATIN SMALL LETTER I WITH ACUTE
ì	541	U+00EC	LATIN SMALL LETTER I WITH GRAVE
ĩ	130	U+0129	LATIN SMALL LETTER I WITH TILDE
j	77	U+006A	LATIN SMALL LETTER J
J	329	U+004A	LATIN CAPITAL LETTER J
k	11859	U+006B	LATIN SMALL LETTER K
K	2469	U+004B	LATIN CAPITAL LETTER K
l	46881	U+006C	LATIN SMALL LETTER L
L	209	U+004C	LATIN CAPITAL LETTER L
m	19347	U+006D	LATIN SMALL LETTER M
M	582	U+004D	LATIN CAPITAL LETTER M
n	35581	U+006E	LATIN SMALL LETTER N
N	3341	U+004E	LATIN CAPITAL LETTER N
ŋ	3714	U+014B	LATIN SMALL LETTER ENG
Ŋ	143	U+014A	LATIN CAPITAL LETTER ENG
o	28313	U+006F	LATIN SMALL LETTER O
O	19	U+004F	LATIN CAPITAL LETTER O
ó	65	U+00F3	LATIN SMALL LETTER O WITH ACUTE
ò	85	U+00F2	LATIN SMALL LETTER O WITH GRAVE
õ	1003	U+00F5	LATIN SMALL LETTER O WITH TILDE
ɔ	26720	U+0254	LATIN SMALL LETTER OPEN O
Ɔ	27	U+0186	LATIN CAPITAL LETTER OPEN O
ɔ́	935	U+0254, U+0301	LATIN SMALL LETTER OPEN O, COMBINING ACUTE ACCENT
Ɔ́	23	U+0186, U+0301	LATIN CAPITAL LETTER OPEN O, COMBINING ACUTE ACCENT
ɔ̀	241	U+0254, U+0300	LATIN SMALL LETTER OPEN O, COMBINING GRAVE ACCENT
Ɔ̀	8	U+0186, U+0300	LATIN CAPITAL LETTER OPEN O, COMBINING GRAVE ACCENT
ɔ̃	632	U+0254, U+0303	LATIN SMALL LETTER OPEN O, COMBINING TILDE
p	8164	U+0070	LATIN SMALL LETTER P
P	639	U+0050	LATIN CAPITAL LETTER P
s	8634	U+0073	LATIN SMALL LETTER S
S	635	U+0053	LATIN CAPITAL LETTER S
t	28620	U+0074	LATIN SMALL LETTER T
T	3224	U+0054	LATIN CAPITAL LETTER T
u	34096	U+0075	LATIN SMALL LETTER U
ú	183	U+00FA	LATIN SMALL LETTER U WITH ACUTE
ù	165	U+00F9	LATIN SMALL LETTER U WITH GRAVE
ũ	1803	U+0169	LATIN SMALL LETTER U WITH TILDE
v	15639	U+0076	LATIN SMALL LETTER V
V	196	U+0056	LATIN CAPITAL LETTER V
ʋ	6405	U+028B	LATIN SMALL LETTER V WITH HOOK
Ʋ	13	U+01B2	LATIN CAPITAL LETTER V WITH HOOK
w	26814	U+0077	LATIN SMALL LETTER W
W	628	U+0057	LATIN CAPITAL LETTER W
ẃ	13	U+1E83	LATIN SMALL LETTER W WITH ACUTE
ẁ	62	U+1E81	LATIN SMALL LETTER W WITH GRAVE
y	7821	U+0079	LATIN SMALL LETTER Y
Y	679	U+0059	LATIN CAPITAL LETTER Y
z	23108	U+007A	LATIN SMALL LETTER Z
Z	2289	U+005A	LATIN CAPITAL LETTER Z
