Grapheme	Frequency	Codepoint	UnicodeName
 	464117	U+0020	SPACE
-	80	U+002D	HYPHEN-MINUS
—	1	U+2014	EM DASH
,	27199	U+002C	COMMA
:	4236	U+003A	COLON
!	853	U+0021	EXCLAMATION MARK
?	1686	U+003F	QUESTION MARK
.	32093	U+002E	FULL STOP
'	124	U+0027	APOSTROPHE
‘	404	U+2018	LEFT SINGLE QUOTATION MARK
’	397	U+2019	RIGHT SINGLE QUOTATION MARK
“	3162	U+201C	LEFT DOUBLE QUOTATION MARK
”	2658	U+201D	RIGHT DOUBLE QUOTATION MARK
(	148	U+0028	LEFT PARENTHESIS
)	148	U+0029	RIGHT PARENTHESIS
[	11	U+005B	LEFT SQUARE BRACKET
]	13	U+005D	RIGHT SQUARE BRACKET
0	219	U+0030	DIGIT ZERO
1	54	U+0031	DIGIT ONE
2	31	U+0032	DIGIT TWO
3	38	U+0033	DIGIT THREE
4	32	U+0034	DIGIT FOUR
5	31	U+0035	DIGIT FIVE
6	22	U+0036	DIGIT SIX
7	25	U+0037	DIGIT SEVEN
8	18	U+0038	DIGIT EIGHT
9	24	U+0039	DIGIT NINE
a	266924	U+0061	LATIN SMALL LETTER A
A	6292	U+0041	LATIN CAPITAL LETTER A
b	54209	U+0062	LATIN SMALL LETTER B
B	1168	U+0042	LATIN CAPITAL LETTER B
d	7656	U+0064	LATIN SMALL LETTER D
D	180	U+0044	LATIN CAPITAL LETTER D
e	110001	U+0065	LATIN SMALL LETTER E
E	485	U+0045	LATIN CAPITAL LETTER E
f	13	U+0066	LATIN SMALL LETTER F
g	13242	U+0067	LATIN SMALL LETTER G
G	261	U+0047	LATIN CAPITAL LETTER G
h	49	U+0068	LATIN SMALL LETTER H
H	66	U+0048	LATIN CAPITAL LETTER H
i	204312	U+0069	LATIN SMALL LETTER I
I	3395	U+0049	LATIN CAPITAL LETTER I
j	2	U+006A	LATIN SMALL LETTER J
k	75468	U+006B	LATIN SMALL LETTER K
K	3851	U+004B	LATIN CAPITAL LETTER K
l	53917	U+006C	LATIN SMALL LETTER L
L	1036	U+004C	LATIN CAPITAL LETTER L
m	132639	U+006D	LATIN SMALL LETTER M
M	10583	U+004D	LATIN CAPITAL LETTER M
n	126625	U+006E	LATIN SMALL LETTER N
N	3779	U+004E	LATIN CAPITAL LETTER N
ŋ	47259	U+014B	LATIN SMALL LETTER ENG
Ŋ	432	U+014A	LATIN CAPITAL LETTER ENG
o	138777	U+006F	LATIN SMALL LETTER O
O	687	U+004F	LATIN CAPITAL LETTER O
p	43932	U+0070	LATIN SMALL LETTER P
P	4831	U+0050	LATIN CAPITAL LETTER P
r	47803	U+0072	LATIN SMALL LETTER R
R	452	U+0052	LATIN CAPITAL LETTER R
s	44518	U+0073	LATIN SMALL LETTER S
S	2476	U+0053	LATIN CAPITAL LETTER S
t	111875	U+0074	LATIN SMALL LETTER T
T	9455	U+0054	LATIN CAPITAL LETTER T
u	81689	U+0075	LATIN SMALL LETTER U
U	430	U+0055	LATIN CAPITAL LETTER U
w	12201	U+0077	LATIN SMALL LETTER W
W	635	U+0057	LATIN CAPITAL LETTER W
x	480	U+0078	LATIN SMALL LETTER X
X	10	U+0058	LATIN CAPITAL LETTER X
y	9525	U+0079	LATIN SMALL LETTER Y
Y	5167	U+0059	LATIN CAPITAL LETTER Y
z	30813	U+007A	LATIN SMALL LETTER Z
Z	1178	U+005A	LATIN CAPITAL LETTER Z
