Grapheme	Frequency	Codepoint	UnicodeName
 	228463	U+0020	SPACE
-	9411	U+002D	HYPHEN-MINUS
,	2362	U+002C	COMMA
.	14945	U+002E	FULL STOP
'	57	U+0027	APOSTROPHE
(	454	U+0028	LEFT PARENTHESIS
)	454	U+0029	RIGHT PARENTHESIS
0	327	U+0030	DIGIT ZERO
1	159	U+0031	DIGIT ONE
2	114	U+0032	DIGIT TWO
3	28	U+0033	DIGIT THREE
4	56	U+0034	DIGIT FOUR
5	56	U+0035	DIGIT FIVE
6	25	U+0036	DIGIT SIX
7	97	U+0037	DIGIT SEVEN
8	16	U+0038	DIGIT EIGHT
9	18	U+0039	DIGIT NINE
a	199605	U+0061	LATIN SMALL LETTER A
A	5752	U+0041	LATIN CAPITAL LETTER A
a̱	553	U+0061, U+0331	LATIN SMALL LETTER A, COMBINING MACRON BELOW
b	3863	U+0062	LATIN SMALL LETTER B
B	187	U+0042	LATIN CAPITAL LETTER B
d	12043	U+0064	LATIN SMALL LETTER D
D	243	U+0044	LATIN CAPITAL LETTER D
e	175321	U+0065	LATIN SMALL LETTER E
E	2592	U+0045	LATIN CAPITAL LETTER E
e̱	190	U+0065, U+0331	LATIN SMALL LETTER E, COMBINING MACRON BELOW
E̱	69	U+0045, U+0331	LATIN CAPITAL LETTER E, COMBINING MACRON BELOW
g	10745	U+0067	LATIN SMALL LETTER G
G	199	U+0047	LATIN CAPITAL LETTER G
i	91484	U+0069	LATIN SMALL LETTER I
I	627	U+0049	LATIN CAPITAL LETTER I
i̱	230	U+0069, U+0331	LATIN SMALL LETTER I, COMBINING MACRON BELOW
k	107791	U+006B	LATIN SMALL LETTER K
K	2077	U+004B	LATIN CAPITAL LETTER K
l	41015	U+006C	LATIN SMALL LETTER L
L	260	U+004C	LATIN CAPITAL LETTER L
m	51785	U+006D	LATIN SMALL LETTER M
M	1273	U+004D	LATIN CAPITAL LETTER M
n	78514	U+006E	LATIN SMALL LETTER N
N	5492	U+004E	LATIN CAPITAL LETTER N
o	135759	U+006F	LATIN SMALL LETTER O
O	852	U+004F	LATIN CAPITAL LETTER O
o̱	760	U+006F, U+0331	LATIN SMALL LETTER O, COMBINING MACRON BELOW
p	48633	U+0070	LATIN SMALL LETTER P
P	1757	U+0050	LATIN CAPITAL LETTER P
r	2240	U+0072	LATIN SMALL LETTER R
R	20	U+0052	LATIN CAPITAL LETTER R
s	7045	U+0073	LATIN SMALL LETTER S
S	679	U+0053	LATIN CAPITAL LETTER S
t	82975	U+0074	LATIN SMALL LETTER T
T	862	U+0054	LATIN CAPITAL LETTER T
u	32587	U+0075	LATIN SMALL LETTER U
U	37	U+0055	LATIN CAPITAL LETTER U
u̱	260	U+0075, U+0331	LATIN SMALL LETTER U, COMBINING MACRON BELOW
w	25136	U+0077	LATIN SMALL LETTER W
W	485	U+0057	LATIN CAPITAL LETTER W
x	1	U+0078	LATIN SMALL LETTER X
y	30525	U+0079	LATIN SMALL LETTER Y
Y	4062	U+0059	LATIN CAPITAL LETTER Y
