Grapheme	Frequency	Codepoint	UnicodeName
 	210594	U+0020	SPACE
-	11	U+002D	HYPHEN-MINUS
,	14494	U+002C	COMMA
;	620	U+003B	SEMICOLON
:	2496	U+003A	COLON
?	1053	U+003F	QUESTION MARK
.	9616	U+002E	FULL STOP
'	11688	U+0027	APOSTROPHE
(	6	U+0028	LEFT PARENTHESIS
)	6	U+0029	RIGHT PARENTHESIS
a	91517	U+0061	LATIN SMALL LETTER A
A	900	U+0041	LATIN CAPITAL LETTER A
á	251	U+00E1	LATIN SMALL LETTER A WITH ACUTE
à	321	U+00E0	LATIN SMALL LETTER A WITH GRAVE
ã	3569	U+00E3	LATIN SMALL LETTER A WITH TILDE
Ã	50	U+00C3	LATIN CAPITAL LETTER A WITH TILDE
b	11479	U+0062	LATIN SMALL LETTER B
B	1298	U+0042	LATIN CAPITAL LETTER B
d	38693	U+0064	LATIN SMALL LETTER D
D	1010	U+0044	LATIN CAPITAL LETTER D
ð	7646	U+00F0	LATIN SMALL LETTER ETH
Ð	104	U+00D0	LATIN CAPITAL LETTER ETH
e	37677	U+0065	LATIN SMALL LETTER E
E	371	U+0045	LATIN CAPITAL LETTER E
é	2327	U+00E9	LATIN SMALL LETTER E WITH ACUTE
ë	865	U+00EB	LATIN SMALL LETTER E WITH DIAERESIS
g	31316	U+0067	LATIN SMALL LETTER G
G	318	U+0047	LATIN CAPITAL LETTER G
h	7763	U+0068	LATIN SMALL LETTER H
H	226	U+0048	LATIN CAPITAL LETTER H
i	24868	U+0069	LATIN SMALL LETTER I
I	965	U+0049	LATIN CAPITAL LETTER I
î	3330	U+00EE	LATIN SMALL LETTER I WITH CIRCUMFLEX
Î	647	U+00CE	LATIN CAPITAL LETTER I WITH CIRCUMFLEX
ï	44036	U+00EF	LATIN SMALL LETTER I WITH DIAERESIS
j	12857	U+006A	LATIN SMALL LETTER J
J	2993	U+004A	LATIN CAPITAL LETTER J
k	47582	U+006B	LATIN SMALL LETTER K
K	3476	U+004B	LATIN CAPITAL LETTER K
l	24972	U+006C	LATIN SMALL LETTER L
L	3968	U+004C	LATIN CAPITAL LETTER L
m	21582	U+006D	LATIN SMALL LETTER M
M	1374	U+004D	LATIN CAPITAL LETTER M
n	72849	U+006E	LATIN SMALL LETTER N
N	3236	U+004E	LATIN CAPITAL LETTER N
o	35980	U+006F	LATIN SMALL LETTER O
O	381	U+004F	LATIN CAPITAL LETTER O
ó	5	U+00F3	LATIN SMALL LETTER O WITH ACUTE
ò	102	U+00F2	LATIN SMALL LETTER O WITH GRAVE
õ	3676	U+00F5	LATIN SMALL LETTER O WITH TILDE
Õ	1	U+00D5	LATIN CAPITAL LETTER O WITH TILDE
ø	16862	U+00F8	LATIN SMALL LETTER O WITH STROKE
Ø	58	U+00D8	LATIN CAPITAL LETTER O WITH STROKE
p	1494	U+0070	LATIN SMALL LETTER P
P	897	U+0050	LATIN CAPITAL LETTER P
r	17227	U+0072	LATIN SMALL LETTER R
R	158	U+0052	LATIN CAPITAL LETTER R
s	10592	U+0073	LATIN SMALL LETTER S
S	475	U+0053	LATIN CAPITAL LETTER S
t	43221	U+0074	LATIN SMALL LETTER T
T	900	U+0054	LATIN CAPITAL LETTER T
u	15176	U+0075	LATIN SMALL LETTER U
U	31	U+0055	LATIN CAPITAL LETTER U
ú	6	U+00FA	LATIN SMALL LETTER U WITH ACUTE
ù	2	U+00F9	LATIN SMALL LETTER U WITH GRAVE
ü	106	U+00FC	LATIN SMALL LETTER U WITH DIAERESIS
Ü	1	U+00DC	LATIN CAPITAL LETTER U WITH DIAERESIS
w	6495	U+0077	LATIN SMALL LETTER W
W	5	U+0057	LATIN CAPITAL LETTER W
y	7811	U+0079	LATIN SMALL LETTER Y
Y	40	U+0059	LATIN CAPITAL LETTER Y
þ	4809	U+00FE	LATIN SMALL LETTER THORN
Þ	98	U+00DE	LATIN CAPITAL LETTER THORN
