Grapheme	GraphFrequency	WordFrequency	Difference
!	25	25	0
(	90	90	0
)	90	90	0
.	23343	23343	0
:	398	398	0
;	3	3	0
?	1186	1186	0
[	14	14	0
]	14	14	0
‘	663	663	0
’	655	655	0
“	2954	2954	0
”	2793	2793	0
6	10	1	9
3	14	1	13
,	11175	11129	46
o	17284	235	17049
a	223929	1	223928
