Grapheme	Frequency	Codepoint	UnicodeName
 	631237	U+0020	SPACE
–	6201	U+2013	EN DASH
—	8281	U+2014	EM DASH
,	53640	U+002C	COMMA
:	7214	U+003A	COLON
!	5672	U+0021	EXCLAMATION MARK
?	3153	U+003F	QUESTION MARK
.	47452	U+002E	FULL STOP
‘	76144	U+2018	LEFT SINGLE QUOTATION MARK
’	4701	U+2019	RIGHT SINGLE QUOTATION MARK
“	4244	U+201C	LEFT DOUBLE QUOTATION MARK
”	4200	U+201D	RIGHT DOUBLE QUOTATION MARK
«	16	U+00AB	LEFT-POINTING DOUBLE ANGLE QUOTATION MARK
»	16	U+00BB	RIGHT-POINTING DOUBLE ANGLE QUOTATION MARK
(	88	U+0028	LEFT PARENTHESIS
)	88	U+0029	RIGHT PARENTHESIS
0	1169	U+0030	DIGIT ZERO
1	290	U+0031	DIGIT ONE
2	333	U+0032	DIGIT TWO
3	183	U+0033	DIGIT THREE
4	144	U+0034	DIGIT FOUR
5	238	U+0035	DIGIT FIVE
6	134	U+0036	DIGIT SIX
7	105	U+0037	DIGIT SEVEN
8	88	U+0038	DIGIT EIGHT
9	39	U+0039	DIGIT NINE
a	480951	U+0061	LATIN SMALL LETTER A
A	5139	U+0041	LATIN CAPITAL LETTER A
b	110428	U+0062	LATIN SMALL LETTER B
B	8423	U+0042	LATIN CAPITAL LETTER B
c	29553	U+0063	LATIN SMALL LETTER C
C	807	U+0043	LATIN CAPITAL LETTER C
d	153528	U+0064	LATIN SMALL LETTER D
D	2601	U+0044	LATIN CAPITAL LETTER D
e	75798	U+0065	LATIN SMALL LETTER E
E	11502	U+0045	LATIN CAPITAL LETTER E
f	8651	U+0066	LATIN SMALL LETTER F
F	1248	U+0046	LATIN CAPITAL LETTER F
g	154518	U+0067	LATIN SMALL LETTER G
G	1565	U+0047	LATIN CAPITAL LETTER G
h	132615	U+0068	LATIN SMALL LETTER H
H	3313	U+0048	LATIN CAPITAL LETTER H
i	435008	U+0069	LATIN SMALL LETTER I
I	7621	U+0049	LATIN CAPITAL LETTER I
j	10932	U+006A	LATIN SMALL LETTER J
J	626	U+004A	LATIN CAPITAL LETTER J
k	62317	U+006B	LATIN SMALL LETTER K
K	2619	U+004B	LATIN CAPITAL LETTER K
l	198850	U+006C	LATIN SMALL LETTER L
L	1311	U+004C	LATIN CAPITAL LETTER L
m	103097	U+006D	LATIN SMALL LETTER M
M	11836	U+004D	LATIN CAPITAL LETTER M
n	267856	U+006E	LATIN SMALL LETTER N
N	1983	U+004E	LATIN CAPITAL LETTER N
o	220401	U+006F	LATIN SMALL LETTER O
O	8319	U+004F	LATIN CAPITAL LETTER O
p	11098	U+0070	LATIN SMALL LETTER P
P	1000	U+0050	LATIN CAPITAL LETTER P
q	81729	U+0071	LATIN SMALL LETTER Q
Q	4057	U+0051	LATIN CAPITAL LETTER Q
r	193228	U+0072	LATIN SMALL LETTER R
R	2240	U+0052	LATIN CAPITAL LETTER R
s	132024	U+0073	LATIN SMALL LETTER S
S	13662	U+0053	LATIN CAPITAL LETTER S
t	94943	U+0074	LATIN SMALL LETTER T
T	2244	U+0054	LATIN CAPITAL LETTER T
u	120554	U+0075	LATIN SMALL LETTER U
U	9148	U+0055	LATIN CAPITAL LETTER U
v	27113	U+0076	LATIN SMALL LETTER V
V	234	U+0056	LATIN CAPITAL LETTER V
x	19079	U+0078	LATIN SMALL LETTER X
X	8070	U+0058	LATIN CAPITAL LETTER X
y	91618	U+0079	LATIN SMALL LETTER Y
Y	6831	U+0059	LATIN CAPITAL LETTER Y
z	57523	U+007A	LATIN SMALL LETTER Z
Z	1423	U+005A	LATIN CAPITAL LETTER Z
