Grapheme	GraphFrequency	WordFrequency	Difference
!	152	152	0
(	9	9	0
)	9	9	0
:	64	64	0
।	10550	10550	0
‘	345	345	0
’	539	539	0
”	1768	1768	0
,	8466	8465	1
;	703	702	1
?	1002	1001	1
“	2089	2088	1
ঐ	104	94	10
ছ	1175	1	1174
-	1858	25	1833
ও	4966	1485	3481
এ	7796	73	7723
ই	10512	1	10511
ন	17686	5	17681
