Grapheme	Frequency	Codepoint	UnicodeName
 	210521	U+0020	SPACE
,	7509	U+002C	COMMA
;	38	U+003B	SEMICOLON
:	62	U+003A	COLON
!	91	U+0021	EXCLAMATION MARK
?	771	U+003F	QUESTION MARK
.	10541	U+002E	FULL STOP
'	599	U+0027	APOSTROPHE
‘	2332	U+2018	LEFT SINGLE QUOTATION MARK
’	1992	U+2019	RIGHT SINGLE QUOTATION MARK
“	380	U+201C	LEFT DOUBLE QUOTATION MARK
”	379	U+201D	RIGHT DOUBLE QUOTATION MARK
(	44	U+0028	LEFT PARENTHESIS
)	44	U+0029	RIGHT PARENTHESIS
[	15	U+005B	LEFT SQUARE BRACKET
]	17	U+005D	RIGHT SQUARE BRACKET
0	93	U+0030	DIGIT ZERO
1	118	U+0031	DIGIT ONE
2	77	U+0032	DIGIT TWO
3	11	U+0033	DIGIT THREE
4	38	U+0034	DIGIT FOUR
5	12	U+0035	DIGIT FIVE
6	18	U+0036	DIGIT SIX
7	86	U+0037	DIGIT SEVEN
8	12	U+0038	DIGIT EIGHT
9	6	U+0039	DIGIT NINE
a	218979	U+0061	LATIN SMALL LETTER A
A	2181	U+0041	LATIN CAPITAL LETTER A
b	19475	U+0062	LATIN SMALL LETTER B
B	728	U+0042	LATIN CAPITAL LETTER B
d	13480	U+0064	LATIN SMALL LETTER D
D	177	U+0044	LATIN CAPITAL LETTER D
e	58502	U+0065	LATIN SMALL LETTER E
E	962	U+0045	LATIN CAPITAL LETTER E
g	41694	U+0067	LATIN SMALL LETTER G
G	1520	U+0047	LATIN CAPITAL LETTER G
h	49595	U+0068	LATIN SMALL LETTER H
H	760	U+0048	LATIN CAPITAL LETTER H
i	108807	U+0069	LATIN SMALL LETTER I
I	775	U+0049	LATIN CAPITAL LETTER I
k	12459	U+006B	LATIN SMALL LETTER K
K	834	U+004B	LATIN CAPITAL LETTER K
l	37527	U+006C	LATIN SMALL LETTER L
L	690	U+004C	LATIN CAPITAL LETTER L
m	35033	U+006D	LATIN SMALL LETTER M
M	4037	U+004D	LATIN CAPITAL LETTER M
n	61136	U+006E	LATIN SMALL LETTER N
N	710	U+004E	LATIN CAPITAL LETTER N
o	61939	U+006F	LATIN SMALL LETTER O
O	379	U+004F	LATIN CAPITAL LETTER O
p	29434	U+0070	LATIN SMALL LETTER P
P	970	U+0050	LATIN CAPITAL LETTER P
s	7227	U+0073	LATIN SMALL LETTER S
S	553	U+0053	LATIN CAPITAL LETTER S
t	34923	U+0074	LATIN SMALL LETTER T
T	2070	U+0054	LATIN CAPITAL LETTER T
u	63676	U+0075	LATIN SMALL LETTER U
U	727	U+0055	LATIN CAPITAL LETTER U
w	29859	U+0077	LATIN SMALL LETTER W
W	523	U+0057	LATIN CAPITAL LETTER W
y	27795	U+0079	LATIN SMALL LETTER Y
Y	6230	U+0059	LATIN CAPITAL LETTER Y
