Grapheme	GraphFrequency	WordFrequency	Difference
!	607	607	0
(	13	13	0
)	13	13	0
,	19836	19836	0
.	13441	13441	0
:	2094	2094	0
;	2	2	0
?	977	977	0
[	22	22	0
]	22	22	0
«	2026	2026	0
»	1893	1893	0
Ɔ	305	305	0
‹	256	256	0
›	256	256	0
O	57	21	36
A	1074	635	439
Ɛ	1083	149	934
p	11790	1	11789
o	28416	131	28285
ɔ	32996	2422	30574
ɛ	66368	838	65530
a	112754	1516	111238
