Grapheme	Frequency	Codepoint	UnicodeName
 	156629	U+0020	SPACE
-	691	U+002D	HYPHEN-MINUS
,	18754	U+002C	COMMA
;	2616	U+003B	SEMICOLON
:	2821	U+003A	COLON
!	529	U+0021	EXCLAMATION MARK
?	1004	U+003F	QUESTION MARK
.	5425	U+002E	FULL STOP
'	116	U+0027	APOSTROPHE
«	418	U+00AB	LEFT-POINTING DOUBLE ANGLE QUOTATION MARK
»	420	U+00BB	RIGHT-POINTING DOUBLE ANGLE QUOTATION MARK
(	72	U+0028	LEFT PARENTHESIS
)	72	U+0029	RIGHT PARENTHESIS
а	90263	U+0430	CYRILLIC SMALL LETTER A
А	1794	U+0410	CYRILLIC CAPITAL LETTER A
б	12226	U+0431	CYRILLIC SMALL LETTER BE
Б	1804	U+0411	CYRILLIC CAPITAL LETTER BE
в	20168	U+0432	CYRILLIC SMALL LETTER VE
В	358	U+0412	CYRILLIC CAPITAL LETTER VE
г	11516	U+0433	CYRILLIC SMALL LETTER GHE
Г	988	U+0413	CYRILLIC CAPITAL LETTER GHE
д	20780	U+0434	CYRILLIC SMALL LETTER DE
Д	649	U+0414	CYRILLIC CAPITAL LETTER DE
е	25328	U+0435	CYRILLIC SMALL LETTER IE
Е	202	U+0415	CYRILLIC CAPITAL LETTER IE
ё	3094	U+0451	CYRILLIC SMALL LETTER IO
Ё	793	U+0401	CYRILLIC CAPITAL LETTER IO
ж	5145	U+0436	CYRILLIC SMALL LETTER ZHE
Ж	23	U+0416	CYRILLIC CAPITAL LETTER ZHE
з	17297	U+0437	CYRILLIC SMALL LETTER ZE
З	170	U+0417	CYRILLIC CAPITAL LETTER ZE
і	35913	U+0456	CYRILLIC SMALL LETTER BYELORUSSIAN-UKRAINIAN I
І	2732	U+0406	CYRILLIC CAPITAL LETTER BYELORUSSIAN-UKRAINIAN I
й	6006	U+0439	CYRILLIC SMALL LETTER SHORT I
к	18769	U+043A	CYRILLIC SMALL LETTER KA
К	480	U+041A	CYRILLIC CAPITAL LETTER KA
л	20375	U+043B	CYRILLIC SMALL LETTER EL
Л	107	U+041B	CYRILLIC CAPITAL LETTER EL
м	18632	U+043C	CYRILLIC SMALL LETTER EM
М	1180	U+041C	CYRILLIC CAPITAL LETTER EM
н	32340	U+043D	CYRILLIC SMALL LETTER EN
Н	412	U+041D	CYRILLIC CAPITAL LETTER EN
о	25346	U+043E	CYRILLIC SMALL LETTER O
О	7	U+041E	CYRILLIC CAPITAL LETTER O
п	14749	U+043F	CYRILLIC SMALL LETTER PE
П	929	U+041F	CYRILLIC CAPITAL LETTER PE
р	21417	U+0440	CYRILLIC SMALL LETTER ER
Р	74	U+0420	CYRILLIC CAPITAL LETTER ER
с	27402	U+0441	CYRILLIC SMALL LETTER ES
С	1141	U+0421	CYRILLIC CAPITAL LETTER ES
т	16970	U+0442	CYRILLIC SMALL LETTER TE
Т	1036	U+0422	CYRILLIC CAPITAL LETTER TE
у	19060	U+0443	CYRILLIC SMALL LETTER U
У	172	U+0423	CYRILLIC CAPITAL LETTER U
ў	15563	U+045E	CYRILLIC SMALL LETTER SHORT U
Ў	11	U+040E	CYRILLIC CAPITAL LETTER SHORT U
ф	314	U+0444	CYRILLIC SMALL LETTER EF
Ф	66	U+0424	CYRILLIC CAPITAL LETTER EF
х	7466	U+0445	CYRILLIC SMALL LETTER HA
Х	846	U+0425	CYRILLIC CAPITAL LETTER HA
ц	16128	U+0446	CYRILLIC SMALL LETTER TSE
Ц	425	U+0426	CYRILLIC CAPITAL LETTER TSE
ч	7751	U+0447	CYRILLIC SMALL LETTER CHE
Ч	135	U+0427	CYRILLIC CAPITAL LETTER CHE
ш	8566	U+0448	CYRILLIC SMALL LETTER SHA
Ш	41	U+0428	CYRILLIC CAPITAL LETTER SHA
ы	25622	U+044B	CYRILLIC SMALL LETTER YERU
ь	16195	U+044C	CYRILLIC SMALL LETTER SOFT SIGN
э	4130	U+044D	CYRILLIC SMALL LETTER E
Э	85	U+042D	CYRILLIC CAPITAL LETTER E
ю	4756	U+044E	CYRILLIC SMALL LETTER YU
Ю	301	U+042E	CYRILLIC CAPITAL LETTER YU
я	23350	U+044F	CYRILLIC SMALL LETTER YA
Я	2587	U+042F	CYRILLIC CAPITAL LETTER YA
