Grapheme	GraphFrequency	WordFrequency	Difference
!	2629	2629	0
(	91	91	0
)	90	90	0
:	8790	8790	0
;	4647	4647	0
?	2840	2840	0
[	11	11	0
]	11	11	0
‘	5	5	0
’	5	5	0
“	5977	5977	0
”	5950	5950	0
,	58867	58859	8
.	29624	29606	18
1	30	10	20
O	440	5	435
T	2281	2	2279
-	19964	2177	17787
i	256408	1	256407
