Grapheme	Frequency	Codepoint	UnicodeName
 	304088	U+0020	SPACE
-	4234	U+002D	HYPHEN-MINUS
—	143	U+2014	EM DASH
,	13956	U+002C	COMMA
;	646	U+003B	SEMICOLON
:	271	U+003A	COLON
!	1112	U+0021	EXCLAMATION MARK
?	871	U+003F	QUESTION MARK
.	12398	U+002E	FULL STOP
'	42302	U+0027	APOSTROPHE
‘	385	U+2018	LEFT SINGLE QUOTATION MARK
’	383	U+2019	RIGHT SINGLE QUOTATION MARK
“	1975	U+201C	LEFT DOUBLE QUOTATION MARK
”	1975	U+201D	RIGHT DOUBLE QUOTATION MARK
(	83	U+0028	LEFT PARENTHESIS
)	83	U+0029	RIGHT PARENTHESIS
[	25	U+005B	LEFT SQUARE BRACKET
]	25	U+005D	RIGHT SQUARE BRACKET
0	20	U+0030	DIGIT ZERO
1	7	U+0031	DIGIT ONE
2	4	U+0032	DIGIT TWO
3	1	U+0033	DIGIT THREE
4	10	U+0034	DIGIT FOUR
6	5	U+0036	DIGIT SIX
a	123815	U+0061	LATIN SMALL LETTER A
A	1229	U+0041	LATIN CAPITAL LETTER A
b	11881	U+0062	LATIN SMALL LETTER B
B	692	U+0042	LATIN CAPITAL LETTER B
c	7	U+0063	LATIN SMALL LETTER C
d	107102	U+0064	LATIN SMALL LETTER D
D	317	U+0044	LATIN CAPITAL LETTER D
e	2668	U+0065	LATIN SMALL LETTER E
g	37638	U+0067	LATIN SMALL LETTER G
G	410	U+0047	LATIN CAPITAL LETTER G
h	17646	U+0068	LATIN SMALL LETTER H
H	481	U+0048	LATIN CAPITAL LETTER H
i	136593	U+0069	LATIN SMALL LETTER I
I	1956	U+0049	LATIN CAPITAL LETTER I
j	715	U+006A	LATIN SMALL LETTER J
k	45273	U+006B	LATIN SMALL LETTER K
K	4742	U+004B	LATIN CAPITAL LETTER K
l	26262	U+006C	LATIN SMALL LETTER L
L	120	U+004C	LATIN CAPITAL LETTER L
m	49455	U+006D	LATIN SMALL LETTER M
M	775	U+004D	LATIN CAPITAL LETTER M
n	112500	U+006E	LATIN SMALL LETTER N
N	1923	U+004E	LATIN CAPITAL LETTER N
o	221792	U+006F	LATIN SMALL LETTER O
O	8531	U+004F	LATIN CAPITAL LETTER O
p	32529	U+0070	LATIN SMALL LETTER P
P	1595	U+0050	LATIN CAPITAL LETTER P
r	31769	U+0072	LATIN SMALL LETTER R
R	698	U+0052	LATIN CAPITAL LETTER R
s	40363	U+0073	LATIN SMALL LETTER S
S	895	U+0053	LATIN CAPITAL LETTER S
t	53060	U+0074	LATIN SMALL LETTER T
T	3201	U+0054	LATIN CAPITAL LETTER T
u	81798	U+0075	LATIN SMALL LETTER U
U	37	U+0055	LATIN CAPITAL LETTER U
w	7619	U+0077	LATIN SMALL LETTER W
W	190	U+0057	LATIN CAPITAL LETTER W
y	20625	U+0079	LATIN SMALL LETTER Y
Y	3860	U+0059	LATIN CAPITAL LETTER Y
