Grapheme	GraphFrequency	WordFrequency	Difference
!	77	77	0
(	93	93	0
)	92	92	0
;	1994	1994	0
?	975	975	0
—	1	1	0
:	2106	2105	1
.	6635	6632	3
,	14612	14603	9
