Grapheme	GraphFrequency	WordFrequency	Difference
!	263	263	0
,	21022	21022	0
.	7088	7088	0
:	1	1	0
;	2754	2754	0
?	925	925	0
`	538	538	0
O	94	5	89
Y	2341	2154	187
I	436	46	390
A	4077	57	4020
a	43366	1693	41673
o	52957	111	52846
