Grapheme	GraphFrequency	WordFrequency	Difference
!	9	9	0
(	8	8	0
)	8	8	0
.	18982	18982	0
?	1054	1054	0
6	39	1	38
,	38874	38834	40
5	95	1	94
7	142	3	139
2	142	1	141
1	236	4	232
O	576	1	575
A	1007	3	1004
K	2983	2	2981
u	33542	4	33538
e	86599	3	86596
i	92490	82	92408
o	126027	8	126019
a	283253	53	283200
