Grapheme	GraphFrequency	WordFrequency	Difference
!	529	529	0
(	72	72	0
)	72	72	0
,	18754	18754	0
.	5425	5425	0
:	2821	2821	0
;	2616	2616	0
?	1004	1004	0
«	418	418	0
»	420	420	0
О	7	7	0
У	172	78	94
-	691	573	118
З	170	20	150
А	1794	754	1040
І	2732	1261	1471
Я	2587	471	2116
э	4130	1	4129
ж	5145	347	4798
й	6006	7	5999
б	12226	167	12059
ў	15563	2536	13027
з	17297	1144	16153
у	19060	1411	17649
я	23350	667	22683
о	25346	8	25338
і	35913	7892	28021
а	90263	1279	88984
