Grapheme	Frequency	Codepoint	UnicodeName
 	302690	U+0020	SPACE
-	1	U+002D	HYPHEN-MINUS
—	11	U+2014	EM DASH
,	12250	U+002C	COMMA
;	32	U+003B	SEMICOLON
:	538	U+003A	COLON
!	729	U+0021	EXCLAMATION MARK
?	808	U+003F	QUESTION MARK
.	14316	U+002E	FULL STOP
‘	368	U+2018	LEFT SINGLE QUOTATION MARK
’	367	U+2019	RIGHT SINGLE QUOTATION MARK
“	2141	U+201C	LEFT DOUBLE QUOTATION MARK
”	1822	U+201D	RIGHT DOUBLE QUOTATION MARK
(	63	U+0028	LEFT PARENTHESIS
)	63	U+0029	RIGHT PARENTHESIS
[	13	U+005B	LEFT SQUARE BRACKET
]	13	U+005D	RIGHT SQUARE BRACKET
0	15	U+0030	DIGIT ZERO
1	8	U+0031	DIGIT ONE
2	4	U+0032	DIGIT TWO
4	8	U+0034	DIGIT FOUR
6	5	U+0036	DIGIT SIX
a	258085	U+0061	LATIN SMALL LETTER A
A	1075	U+0041	LATIN CAPITAL LETTER A
b	21516	U+0062	LATIN SMALL LETTER B
B	731	U+0042	LATIN CAPITAL LETTER B
d	21766	U+0064	LATIN SMALL LETTER D
D	1051	U+0044	LATIN CAPITAL LETTER D
e	49732	U+0065	LATIN SMALL LETTER E
E	160	U+0045	LATIN CAPITAL LETTER E
g	47332	U+0067	LATIN SMALL LETTER G
G	3372	U+0047	LATIN CAPITAL LETTER G
h	36171	U+0068	LATIN SMALL LETTER H
H	778	U+0048	LATIN CAPITAL LETTER H
i	109888	U+0069	LATIN SMALL LETTER I
I	6391	U+0049	LATIN CAPITAL LETTER I
j	31	U+006A	LATIN SMALL LETTER J
J	2005	U+004A	LATIN CAPITAL LETTER J
k	33304	U+006B	LATIN SMALL LETTER K
K	1334	U+004B	LATIN CAPITAL LETTER K
l	30588	U+006C	LATIN SMALL LETTER L
L	141	U+004C	LATIN CAPITAL LETTER L
m	40400	U+006D	LATIN SMALL LETTER M
M	6371	U+004D	LATIN CAPITAL LETTER M
n	106816	U+006E	LATIN SMALL LETTER N
N	1534	U+004E	LATIN CAPITAL LETTER N
o	41039	U+006F	LATIN SMALL LETTER O
O	24	U+004F	LATIN CAPITAL LETTER O
p	14949	U+0070	LATIN SMALL LETTER P
P	1029	U+0050	LATIN CAPITAL LETTER P
r	48219	U+0072	LATIN SMALL LETTER R
R	108	U+0052	LATIN CAPITAL LETTER R
s	32276	U+0073	LATIN SMALL LETTER S
S	1035	U+0053	LATIN CAPITAL LETTER S
t	84247	U+0074	LATIN SMALL LETTER T
T	1484	U+0054	LATIN CAPITAL LETTER T
u	67114	U+0075	LATIN SMALL LETTER U
U	136	U+0055	LATIN CAPITAL LETTER U
w	6146	U+0077	LATIN SMALL LETTER W
W	959	U+0057	LATIN CAPITAL LETTER W
Z	1	U+005A	LATIN CAPITAL LETTER Z
