Grapheme	GraphFrequency	WordFrequency	Difference
!	38	38	0
(	39	39	0
)	39	39	0
*	6	6	0
.	6033	6033	0
?	654	654	0
‘	723	723	0
’	724	724	0
“	1845	1845	0
”	1844	1844	0
:	23	21	2
8	15	9	6
-	10	1	9
9	12	3	9
7	96	86	10
6	30	16	14
3	104	81	23
5	63	32	31
4	78	25	53
,	4402	4336	66
2	126	9	117
1	200	3	197
O	414	46	368
I	2528	11	2517
E	5483	2	5481
u	44937	2	44935
i	76654	460	76194
o	93504	516	92988
e	112682	267	112415
a	150587	12	150575
