Grapheme	Frequency	Codepoint	UnicodeName
း	182280	U+1038	MYANMAR SIGN VISARGA
 	463783	U+0020	SPACE
-	246	U+002D	HYPHEN-MINUS
?	12319	U+003F	QUESTION MARK
၊	53045	U+104A	MYANMAR SIGN LITTLE SECTION
။	44221	U+104B	MYANMAR SIGN SECTION
၌	13268	U+104C	MYANMAR SYMBOL LOCATIVE
၍	19917	U+104D	MYANMAR SYMBOL COMPLETED
၎	4495	U+104E	MYANMAR SYMBOL AFOREMENTIONED
၏	34040	U+104F	MYANMAR SYMBOL GENITIVE
က	19430	U+1000	MYANMAR LETTER KA
ကံ	40	U+1000, U+1036	MYANMAR LETTER KA, MYANMAR SIGN ANUSVARA
ကျ	2835	U+1000, U+103B	MYANMAR LETTER KA, MYANMAR CONSONANT SIGN MEDIAL YA
ကျံ	1	U+1000, U+103B, U+1036	MYANMAR LETTER KA, MYANMAR CONSONANT SIGN MEDIAL YA, MYANMAR SIGN ANUSVARA
ကျွ	4783	U+1000, U+103B, U+103D	MYANMAR LETTER KA, MYANMAR CONSONANT SIGN MEDIAL YA, MYANMAR CONSONANT SIGN MEDIAL WA
ကျွံ	4	U+1000, U+103B, U+103D, U+1036	MYANMAR LETTER KA, MYANMAR CONSONANT SIGN MEDIAL YA, MYANMAR CONSONANT SIGN MEDIAL WA, MYANMAR SIGN ANUSVARA
ကျွေ	216	U+1000, U+103B, U+103D, U+1031	MYANMAR LETTER KA, MYANMAR CONSONANT SIGN MEDIAL YA, MYANMAR CONSONANT SIGN MEDIAL WA, MYANMAR VOWEL SIGN E
ကျိ	774	U+1000, U+103B, U+102D	MYANMAR LETTER KA, MYANMAR CONSONANT SIGN MEDIAL YA, MYANMAR VOWEL SIGN I
ကျို	580	U+1000, U+103B, U+102D, U+102F	MYANMAR LETTER KA, MYANMAR CONSONANT SIGN MEDIAL YA, MYANMAR VOWEL SIGN I, MYANMAR VOWEL SIGN U
ကျီ	92	U+1000, U+103B, U+102E	MYANMAR LETTER KA, MYANMAR CONSONANT SIGN MEDIAL YA, MYANMAR VOWEL SIGN II
ကျု	2	U+1000, U+103B, U+102F	MYANMAR LETTER KA, MYANMAR CONSONANT SIGN MEDIAL YA, MYANMAR VOWEL SIGN U
ကျုံ	15	U+1000, U+103B, U+102F, U+1036	MYANMAR LETTER KA, MYANMAR CONSONANT SIGN MEDIAL YA, MYANMAR VOWEL SIGN U, MYANMAR SIGN ANUSVARA
ကျုံ့	1	U+1000, U+103B, U+102F, U+1036, U+1037	MYANMAR LETTER KA, MYANMAR CONSONANT SIGN MEDIAL YA, MYANMAR VOWEL SIGN U, MYANMAR SIGN ANUSVARA, MYANMAR SIGN DOT BELOW
ကျူ	180	U+1000, U+103B, U+1030	MYANMAR LETTER KA, MYANMAR CONSONANT SIGN MEDIAL YA, MYANMAR VOWEL SIGN UU
ကျေ	1883	U+1000, U+103B, U+1031	MYANMAR LETTER KA, MYANMAR CONSONANT SIGN MEDIAL YA, MYANMAR VOWEL SIGN E
ကြ	18001	U+1000, U+103C	MYANMAR LETTER KA, MYANMAR CONSONANT SIGN MEDIAL RA
ကြံ	871	U+1000, U+103C, U+1036	MYANMAR LETTER KA, MYANMAR CONSONANT SIGN MEDIAL RA, MYANMAR SIGN ANUSVARA
ကြံ့	9	U+1000, U+103C, U+1036, U+1037	MYANMAR LETTER KA, MYANMAR CONSONANT SIGN MEDIAL RA, MYANMAR SIGN ANUSVARA, MYANMAR SIGN DOT BELOW
ကြွ	1220	U+1000, U+103C, U+103D	MYANMAR LETTER KA, MYANMAR CONSONANT SIGN MEDIAL RA, MYANMAR CONSONANT SIGN MEDIAL WA
ကြွေ	465	U+1000, U+103C, U+103D, U+1031	MYANMAR LETTER KA, MYANMAR CONSONANT SIGN MEDIAL RA, MYANMAR CONSONANT SIGN MEDIAL WA, MYANMAR VOWEL SIGN E
