Grapheme	GraphFrequency	WordFrequency	Difference
!	690	690	0
(	132	132	0
)	132	132	0
*	1	1	0
,	67717	67717	0
.	32912	32912	0
:	7818	7818	0
;	4715	4715	0
?	3587	3587	0
«	73	73	0
»	73	73	0
A	4153	76	4077
'	24496	7493	17003
-	32132	1	32131
h	60131	1	60130
v	63140	1	63139
i	305652	1	305651
a	646708	1074	645634
