Grapheme	Frequency	Codepoint	UnicodeName
‏	18	U+200F	RIGHT-TO-LEFT MARK
 	200750	U+0020	SPACE
 ً	1	U+0020, U+064B	SPACE, ARABIC FATHATAN
 َ	2	U+0020, U+064E	SPACE, ARABIC FATHA
 ُ	10	U+0020, U+064F	SPACE, ARABIC DAMMA
 ِ	16	U+0020, U+0650	SPACE, ARABIC KASRA
 ّ	3	U+0020, U+0651	SPACE, ARABIC SHADDA
-	12	U+002D	HYPHEN-MINUS
،	1	U+060C	ARABIC COMMA
؛	4	U+061B	ARABIC SEMICOLON
:	12	U+003A	COLON
!	522	U+0021	EXCLAMATION MARK
?	1	U+003F	QUESTION MARK
؟	1012	U+061F	ARABIC QUESTION MARK
۔	8640	U+06D4	ARABIC FULL STOP
‘	2	U+2018	LEFT SINGLE QUOTATION MARK
’	2	U+2019	RIGHT SINGLE QUOTATION MARK
(	79	U+0028	LEFT PARENTHESIS
)	79	U+0029	RIGHT PARENTHESIS
[	11	U+005B	LEFT SQUARE BRACKET
]	11	U+005D	RIGHT SQUARE BRACKET
۰	1	U+06F0	EXTENDED ARABIC-INDIC DIGIT ZERO
۱	14	U+06F1	EXTENDED ARABIC-INDIC DIGIT ONE
۲	10	U+06F2	EXTENDED ARABIC-INDIC DIGIT TWO
۳	5	U+06F3	EXTENDED ARABIC-INDIC DIGIT THREE
۴	5	U+06F4	EXTENDED ARABIC-INDIC DIGIT FOUR
۵	3	U+06F5	EXTENDED ARABIC-INDIC DIGIT FIVE
۶	5	U+06F6	EXTENDED ARABIC-INDIC DIGIT SIX
۷	4	U+06F7	EXTENDED ARABIC-INDIC DIGIT SEVEN
۸	2	U+06F8	EXTENDED ARABIC-INDIC DIGIT EIGHT
۹	3	U+06F9	EXTENDED ARABIC-INDIC DIGIT NINE
O	1394	U+004F	LATIN CAPITAL LETTER O
ò	1	U+00F2	LATIN SMALL LETTER O WITH GRAVE
آ	3328	U+0622	ARABIC LETTER ALEF WITH MADDA ABOVE
أ	17	U+0623	ARABIC LETTER ALEF WITH HAMZA ABOVE
ؤ	1205	U+0624	ARABIC LETTER WAW WITH HAMZA ABOVE
ؤ	11	U+0648, U+0654	ARABIC LETTER WAW, ARABIC HAMZA ABOVE
ؤُ	121	U+0624, U+064F	ARABIC LETTER WAW WITH HAMZA ABOVE, ARABIC DAMMA
ؤُ	8	U+0648, U+0654, U+064F	ARABIC LETTER WAW, ARABIC HAMZA ABOVE, ARABIC DAMMA
ئ	5375	U+0626	ARABIC LETTER YEH WITH HAMZA ABOVE
ئِ	596	U+0626, U+0650	ARABIC LETTER YEH WITH HAMZA ABOVE, ARABIC KASRA
ا	66796	U+0627	ARABIC LETTER ALEF
اً	64	U+0627, U+064B	ARABIC LETTER ALEF, ARABIC FATHATAN
اَ	1485	U+0627, U+064E	ARABIC LETTER ALEF, ARABIC FATHA
اُ	8679	U+0627, U+064F	ARABIC LETTER ALEF, ARABIC DAMMA
اِ	3166	U+0627, U+0650	ARABIC LETTER ALEF, ARABIC KASRA
اّ	69	U+0627, U+0651	ARABIC LETTER ALEF, ARABIC SHADDA
ب	14995	U+0628	ARABIC LETTER BEH
بَ	328	U+0628, U+064E	ARABIC LETTER BEH, ARABIC FATHA
بُ	1076	U+0628, U+064F	ARABIC LETTER BEH, ARABIC DAMMA
بُِ	1	U+0628, U+064F, U+0650	ARABIC LETTER BEH, ARABIC DAMMA, ARABIC KASRA
بُّ	4	U+0628, U+064F, U+0651	ARABIC LETTER BEH, ARABIC DAMMA, ARABIC SHADDA
بِ	841	U+0628, U+0650	ARABIC LETTER BEH, ARABIC KASRA
بِّ	1	U+0628, U+0650, U+0651	ARABIC LETTER BEH, ARABIC KASRA, ARABIC SHADDA
بّ	279	U+0628, U+0651	ARABIC LETTER BEH, ARABIC SHADDA
پ	8688	U+067E	ARABIC LETTER PEH
پَ	638	U+067E, U+064E	ARABIC LETTER PEH, ARABIC FATHA
پَّ	2	U+067E, U+064E, U+0651	ARABIC LETTER PEH, ARABIC FATHA, ARABIC SHADDA
پُ	674	U+067E, U+064F	ARABIC LETTER PEH, ARABIC DAMMA
پُّ	39	U+067E, U+064F, U+0651	ARABIC LETTER PEH, ARABIC DAMMA, ARABIC SHADDA
پِ	1117	U+067E, U+0650	ARABIC LETTER PEH, ARABIC KASRA
پِّ	1	U+067E, U+0650, U+0651	ARABIC LETTER PEH, ARABIC KASRA, ARABIC SHADDA
پّ	18	U+067E, U+0651	ARABIC LETTER PEH, ARABIC SHADDA
ت	20362	U+062A	ARABIC LETTER TEH
تَ	205	U+062A, U+064E	ARABIC LETTER TEH, ARABIC FATHA
تَّ	1	U+062A, U+064E, U+0651	ARABIC LETTER TEH, ARABIC FATHA, ARABIC SHADDA
تُ	3738	U+062A, U+064F	ARABIC LETTER TEH, ARABIC DAMMA
تُِ	1	U+062A, U+064F, U+0650	ARABIC LETTER TEH, ARABIC DAMMA, ARABIC KASRA
تِ	631	U+062A, U+0650	ARABIC LETTER TEH, ARABIC KASRA
تِّ	2	U+062A, U+0650, U+0651	ARABIC LETTER TEH, ARABIC KASRA, ARABIC SHADDA
تّ	137	U+062A, U+0651	ARABIC LETTER TEH, ARABIC SHADDA
ث	268	U+062B	ARABIC LETTER THEH
ثِ	78	U+062B, U+0650	ARABIC LETTER THEH, ARABIC KASRA
ثّ	1	U+062B, U+0651	ARABIC LETTER THEH, ARABIC SHADDA
ٹ	1987	U+0679	ARABIC LETTER TTEH
ٹُ	36	U+0679, U+064F	ARABIC LETTER TTEH, ARABIC DAMMA
ٹِ	66	U+0679, U+0650	ARABIC LETTER TTEH, ARABIC KASRA
ٹّ	51	U+0679, U+0651	ARABIC LETTER TTEH, ARABIC SHADDA
ج	8616	U+062C	ARABIC LETTER JEEM
جَ	199	U+062C, U+064E	ARABIC LETTER JEEM, ARABIC FATHA
جُ	271	U+062C, U+064F	ARABIC LETTER JEEM, ARABIC DAMMA
جُّ	50	U+062C, U+064F, U+0651	ARABIC LETTER JEEM, ARABIC DAMMA, ARABIC SHADDA
