Grapheme	Frequency	Codepoint	UnicodeName
 	238288	U+0020	SPACE
-	316	U+002D	HYPHEN-MINUS
—	2529	U+2014	EM DASH
,	12246	U+002C	COMMA
;	1456	U+003B	SEMICOLON
:	2158	U+003A	COLON
!	103	U+0021	EXCLAMATION MARK
¡	103	U+00A1	INVERTED EXCLAMATION MARK
?	887	U+003F	QUESTION MARK
¿	887	U+00BF	INVERTED QUESTION MARK
.	13966	U+002E	FULL STOP
'	69606	U+0027	APOSTROPHE
‘	379	U+2018	LEFT SINGLE QUOTATION MARK
’	380	U+2019	RIGHT SINGLE QUOTATION MARK
“	817	U+201C	LEFT DOUBLE QUOTATION MARK
”	573	U+201D	RIGHT DOUBLE QUOTATION MARK
(	166	U+0028	LEFT PARENTHESIS
)	166	U+0029	RIGHT PARENTHESIS
[	7	U+005B	LEFT SQUARE BRACKET
]	7	U+005D	RIGHT SQUARE BRACKET
0	237	U+0030	DIGIT ZERO
1	62	U+0031	DIGIT ONE
2	45	U+0032	DIGIT TWO
3	18	U+0033	DIGIT THREE
4	54	U+0034	DIGIT FOUR
5	19	U+0035	DIGIT FIVE
6	12	U+0036	DIGIT SIX
7	7	U+0037	DIGIT SEVEN
8	6	U+0038	DIGIT EIGHT
9	9	U+0039	DIGIT NINE
a	111363	U+0061	LATIN SMALL LETTER A
A	910	U+0041	LATIN CAPITAL LETTER A
á	87	U+00E1	LATIN SMALL LETTER A WITH ACUTE
b	23364	U+0062	LATIN SMALL LETTER B
B	541	U+0042	LATIN CAPITAL LETTER B
c	98241	U+0063	LATIN SMALL LETTER C
C	3267	U+0043	LATIN CAPITAL LETTER C
d	1445	U+0064	LATIN SMALL LETTER D
D	3079	U+0044	LATIN CAPITAL LETTER D
e	66831	U+0065	LATIN SMALL LETTER E
E	518	U+0045	LATIN CAPITAL LETTER E
é	230	U+00E9	LATIN SMALL LETTER E WITH ACUTE
É	13	U+00C9	LATIN CAPITAL LETTER E WITH ACUTE
f	224	U+0066	LATIN SMALL LETTER F
F	99	U+0046	LATIN CAPITAL LETTER F
g	345	U+0067	LATIN SMALL LETTER G
G	111	U+0047	LATIN CAPITAL LETTER G
h	30572	U+0068	LATIN SMALL LETTER H
H	82	U+0048	LATIN CAPITAL LETTER H
i	89432	U+0069	LATIN SMALL LETTER I
I	759	U+0049	LATIN CAPITAL LETTER I
í	296	U+00ED	LATIN SMALL LETTER I WITH ACUTE
j	32883	U+006A	LATIN SMALL LETTER J
J	6697	U+004A	LATIN CAPITAL LETTER J
k	9	U+006B	LATIN SMALL LETTER K
l	75882	U+006C	LATIN SMALL LETTER L
L	3624	U+004C	LATIN CAPITAL LETTER L
m	16300	U+006D	LATIN SMALL LETTER M
M	1723	U+004D	LATIN CAPITAL LETTER M
n	43876	U+006E	LATIN SMALL LETTER N
N	162	U+004E	LATIN CAPITAL LETTER N
ñ	2	U+00F1	LATIN SMALL LETTER N WITH TILDE
o	66346	U+006F	LATIN SMALL LETTER O
O	349	U+004F	LATIN CAPITAL LETTER O
ó	292	U+00F3	LATIN SMALL LETTER O WITH ACUTE
p	9951	U+0070	LATIN SMALL LETTER P
P	1428	U+0050	LATIN CAPITAL LETTER P
q	11668	U+0071	LATIN SMALL LETTER Q
Q	160	U+0051	LATIN CAPITAL LETTER Q
r	6846	U+0072	LATIN SMALL LETTER R
R	49	U+0052	LATIN CAPITAL LETTER R
s	42393	U+0073	LATIN SMALL LETTER S
S	640	U+0053	LATIN CAPITAL LETTER S
t	74223	U+0074	LATIN SMALL LETTER T
T	2006	U+0054	LATIN CAPITAL LETTER T
u	68139	U+0075	LATIN SMALL LETTER U
U	23	U+0055	LATIN CAPITAL LETTER U
ú	243	U+00FA	LATIN SMALL LETTER U WITH ACUTE
Ú	2	U+00DA	LATIN CAPITAL LETTER U WITH ACUTE
v	13771	U+0076	LATIN SMALL LETTER V
V	351	U+0056	LATIN CAPITAL LETTER V
x	21669	U+0078	LATIN SMALL LETTER X
X	387	U+0058	LATIN CAPITAL LETTER X
y	20791	U+0079	LATIN SMALL LETTER Y
Y	1460	U+0059	LATIN CAPITAL LETTER Y
z	385	U+007A	LATIN SMALL LETTER Z
Z	46	U+005A	LATIN CAPITAL LETTER Z
