Grapheme	Frequency	Codepoint	UnicodeName
 	197137	U+0020	SPACE
-	374	U+002D	HYPHEN-MINUS
—	1267	U+2014	EM DASH
,	13033	U+002C	COMMA
;	637	U+003B	SEMICOLON
:	153	U+003A	COLON
!	966	U+0021	EXCLAMATION MARK
?	1028	U+003F	QUESTION MARK
.	8071	U+002E	FULL STOP
…	3	U+2026	HORIZONTAL ELLIPSIS
'	23	U+0027	APOSTROPHE
‘	446	U+2018	LEFT SINGLE QUOTATION MARK
’	1655	U+2019	RIGHT SINGLE QUOTATION MARK
“	2252	U+201C	LEFT DOUBLE QUOTATION MARK
”	1949	U+201D	RIGHT DOUBLE QUOTATION MARK
(	99	U+0028	LEFT PARENTHESIS
)	99	U+0029	RIGHT PARENTHESIS
0	58	U+0030	DIGIT ZERO
1	21	U+0031	DIGIT ONE
2	17	U+0032	DIGIT TWO
3	3	U+0033	DIGIT THREE
4	10	U+0034	DIGIT FOUR
5	2	U+0035	DIGIT FIVE
6	7	U+0036	DIGIT SIX
7	1	U+0037	DIGIT SEVEN
a	54075	U+0061	LATIN SMALL LETTER A
A	2033	U+0041	LATIN CAPITAL LETTER A
b	9579	U+0062	LATIN SMALL LETTER B
B	1423	U+0042	LATIN CAPITAL LETTER B
c	12283	U+0063	LATIN SMALL LETTER C
C	281	U+0043	LATIN CAPITAL LETTER C
d	30972	U+0064	LATIN SMALL LETTER D
D	348	U+0044	LATIN CAPITAL LETTER D
e	91622	U+0065	LATIN SMALL LETTER E
E	341	U+0045	LATIN CAPITAL LETTER E
f	14716	U+0066	LATIN SMALL LETTER F
F	1286	U+0046	LATIN CAPITAL LETTER F
g	13968	U+0067	LATIN SMALL LETTER G
G	1834	U+0047	LATIN CAPITAL LETTER G
h	49252	U+0068	LATIN SMALL LETTER H
H	3760	U+0048	LATIN CAPITAL LETTER H
i	43440	U+0069	LATIN SMALL LETTER I
I	2953	U+0049	LATIN CAPITAL LETTER I
j	745	U+006A	LATIN SMALL LETTER J
J	832	U+004A	LATIN CAPITAL LETTER J
k	4815	U+006B	LATIN SMALL LETTER K
K	206	U+004B	LATIN CAPITAL LETTER K
l	25106	U+006C	LATIN SMALL LETTER L
L	816	U+004C	LATIN CAPITAL LETTER L
m	17599	U+006D	LATIN SMALL LETTER M
M	1968	U+004D	LATIN CAPITAL LETTER M
n	47413	U+006E	LATIN SMALL LETTER N
N	836	U+004E	LATIN CAPITAL LETTER N
o	60649	U+006F	LATIN SMALL LETTER O
O	463	U+004F	LATIN CAPITAL LETTER O
p	9335	U+0070	LATIN SMALL LETTER P
P	788	U+0050	LATIN CAPITAL LETTER P
q	190	U+0071	LATIN SMALL LETTER Q
Q	11	U+0051	LATIN CAPITAL LETTER Q
r	38124	U+0072	LATIN SMALL LETTER R
R	402	U+0052	LATIN CAPITAL LETTER R
s	43972	U+0073	LATIN SMALL LETTER S
S	1394	U+0053	LATIN CAPITAL LETTER S
t	60587	U+0074	LATIN SMALL LETTER T
T	2566	U+0054	LATIN CAPITAL LETTER T
u	21399	U+0075	LATIN SMALL LETTER U
U	33	U+0055	LATIN CAPITAL LETTER U
v	7422	U+0076	LATIN SMALL LETTER V
V	7	U+0056	LATIN CAPITAL LETTER V
w	17801	U+0077	LATIN SMALL LETTER W
W	960	U+0057	LATIN CAPITAL LETTER W
x	475	U+0078	LATIN SMALL LETTER X
y	15269	U+0079	LATIN SMALL LETTER Y
Y	2100	U+0059	LATIN CAPITAL LETTER Y
z	372	U+007A	LATIN SMALL LETTER Z
Z	55	U+005A	LATIN CAPITAL LETTER Z
