Grapheme	GraphFrequency	WordFrequency	Difference
!	174	174	0
(	8	8	0
)	8	8	0
.	10500	10500	0
:	83	83	0
;	1394	1394	0
?	1043	1043	0
[	10	10	0
]	10	10	0
‘	414	414	0
’	414	414	0
“	2282	2282	0
”	1931	1931	0
,	8449	8447	2
I	1712	911	801
i	71313	13	71300
