Grapheme	GraphFrequency	WordFrequency	Difference
!	513	513	0
(	45	45	0
)	29	29	0
*	4	4	0
,	15160	15160	0
.	7521	7521	0
:	2585	2585	0
;	1707	1707	0
?	933	933	0
«	1113	1113	0
—	1077	1077	0
“	211	211	0
”	211	211	0
…	6	6	0
»	812	810	2
A	1121	3	1118
-	1306	14	1292
J	4850	1	4849
a	113470	1	113469
