Grapheme	GraphFrequency	WordFrequency	Difference
!	756	756	0
(	24	24	0
)	24	24	0
,	9540	9540	0
.	8047	8047	0
:	1971	1971	0
;	664	664	0
?	1019	1019	0
‘	376	376	0
’	377	377	0
“	2206	2206	0
”	1917	1917	0
