Grapheme	GraphFrequency	WordFrequency	Difference
!	4073	4073	0
(	494	494	0
)	494	494	0
,	55610	55610	0
:	8588	8588	0
;	2477	2477	0
?	3138	3138	0
[	5	5	0
]	5	5	0
{	25	25	0
}	25	25	0
«	6285	6285	0
°	169	169	0
»	6283	6283	0
–	15	15	0
—	10045	10045	0
‘	57	57	0
’	57	57	0
“	1425	1425	0
„	1425	1425	0
.	37278	37053	225
1	291	1	290
А	8819	2192	6627
О	11992	118	11874
о	111472	26	111446
а	455733	2712	453021
