Grapheme	GraphFrequency	WordFrequency	Difference
!	2017	2017	0
(	12	12	0
)	12	12	0
,	41003	41003	0
.	33273	33273	0
:	6873	6873	0
;	140	140	0
?	2507	2507	0
[	1	1	0
]	1	1	0
«	2627	2627	0
»	2625	2625	0
—	8168	8168	0
“	376	376	0
„	376	376	0
1	572	1	571
O	9683	146	9537
o	66833	25	66808
