Grapheme	GraphFrequency	WordFrequency	Difference
(	4	4	0
)	4	4	0
,	11644	11644	0
.	12491	12491	0
:	1751	1751	0
;	2	2	0
[	3	3	0
]	3	3	0
9	13	3	10
8	16	4	12
3	24	8	16
6	28	8	20
5	45	23	22
7	99	60	39
4	55	11	44
2	109	16	93
1	177	19	158
á	28377	4	28373
u	35332	12	35320
o	97177	249	96928
i	136545	243	136302
a	139031	260	138771
