Grapheme	Frequency	Codepoint	UnicodeName
­	3	U+00AD	SOFT HYPHEN
	4	U+008D	<control-008D>
 	124297	U+0020	SPACE
-	5351	U+002D	HYPHEN-MINUS
,	5328	U+002C	COMMA
;	17	U+003B	SEMICOLON
:	1571	U+003A	COLON
!	36	U+0021	EXCLAMATION MARK
¡	48	U+00A1	INVERTED EXCLAMATION MARK
?	643	U+003F	QUESTION MARK
.	7761	U+002E	FULL STOP
'	50	U+0027	APOSTROPHE
“	1311	U+201C	LEFT DOUBLE QUOTATION MARK
”	1321	U+201D	RIGHT DOUBLE QUOTATION MARK
(	18	U+0028	LEFT PARENTHESIS
)	10	U+0029	RIGHT PARENTHESIS
[	11	U+005B	LEFT SQUARE BRACKET
]	5	U+005D	RIGHT SQUARE BRACKET
`	251	U+0060	GRAVE ACCENT
^	1	U+005E	CIRCUMFLEX ACCENT
0	90	U+0030	DIGIT ZERO
1	111	U+0031	DIGIT ONE
2	78	U+0032	DIGIT TWO
3	24	U+0033	DIGIT THREE
4	67	U+0034	DIGIT FOUR
5	29	U+0035	DIGIT FIVE
6	24	U+0036	DIGIT SIX
7	85	U+0037	DIGIT SEVEN
8	17	U+0038	DIGIT EIGHT
9	10	U+0039	DIGIT NINE
a	57700	U+0061	LATIN SMALL LETTER A
A	1764	U+0041	LATIN CAPITAL LETTER A
ª	4	U+00AA	FEMININE ORDINAL INDICATOR
Á	194	U+00C1	LATIN CAPITAL LETTER A WITH ACUTE
à	8	U+00E0	LATIN SMALL LETTER A WITH GRAVE
â	33795	U+00E2	LATIN SMALL LETTER A WITH CIRCUMFLEX
Â	136	U+00C2	LATIN CAPITAL LETTER A WITH CIRCUMFLEX
æ	1	U+00E6	LATIN SMALL LETTER AE
b	10548	U+0062	LATIN SMALL LETTER B
B	292	U+0042	LATIN CAPITAL LETTER B
c	51179	U+0063	LATIN SMALL LETTER C
d	4200	U+0064	LATIN SMALL LETTER D
D	326	U+0044	LATIN CAPITAL LETTER D
e	82469	U+0065	LATIN SMALL LETTER E
E	2853	U+0045	LATIN CAPITAL LETTER E
ë	7	U+00EB	LATIN SMALL LETTER E WITH DIAERESIS
f	11016	U+0066	LATIN SMALL LETTER F
F	265	U+0046	LATIN CAPITAL LETTER F
g	5367	U+0067	LATIN SMALL LETTER G
G	472	U+0047	LATIN CAPITAL LETTER G
h	14267	U+0068	LATIN SMALL LETTER H
H	248	U+0048	LATIN CAPITAL LETTER H
i	48327	U+0069	LATIN SMALL LETTER I
I	1007	U+0049	LATIN CAPITAL LETTER I
ì	7	U+00EC	LATIN SMALL LETTER I WITH GRAVE
î	21	U+00EE	LATIN SMALL LETTER I WITH CIRCUMFLEX
j	12398	U+006A	LATIN SMALL LETTER J
J	2038	U+004A	LATIN CAPITAL LETTER J
k	14942	U+006B	LATIN SMALL LETTER K
K	758	U+004B	LATIN CAPITAL LETTER K
l	1243	U+006C	LATIN SMALL LETTER L
L	107	U+004C	LATIN CAPITAL LETTER L
m	33189	U+006D	LATIN SMALL LETTER M
M	1782	U+004D	LATIN CAPITAL LETTER M
n	29852	U+006E	LATIN SMALL LETTER N
N	843	U+004E	LATIN CAPITAL LETTER N
ŋ	40261	U+014B	LATIN SMALL LETTER ENG
Ŋ	1068	U+014A	LATIN CAPITAL LETTER ENG
o	33715	U+006F	LATIN SMALL LETTER O
O	130	U+004F	LATIN CAPITAL LETTER O
p	10851	U+0070	LATIN SMALL LETTER P
P	482	U+0050	LATIN CAPITAL LETTER P
q	3998	U+0071	LATIN SMALL LETTER Q
Q	117	U+0051	LATIN CAPITAL LETTER Q
ɋ	1043	U+024B	LATIN SMALL LETTER Q WITH HOOK TAIL
Ɋ	16	U+024A	LATIN CAPITAL LETTER SMALL Q WITH HOOK TAIL
r	27919	U+0072	LATIN SMALL LETTER R
R	150	U+0052	LATIN CAPITAL LETTER R
s	10731	U+0073	LATIN SMALL LETTER S
S	491	U+0053	LATIN CAPITAL LETTER S
š	5154	U+0161	LATIN SMALL LETTER S WITH CARON
t	13370	U+0074	LATIN SMALL LETTER T
T	276	U+0054	LATIN CAPITAL LETTER T
u	33034	U+0075	LATIN SMALL LETTER U
U	13	U+0055	LATIN CAPITAL LETTER U
w	9211	U+0077	LATIN SMALL LETTER W
W	938	U+0057	LATIN CAPITAL LETTER W
Ý	6	U+00DD	LATIN CAPITAL LETTER Y WITH ACUTE
z	7644	U+007A	LATIN SMALL LETTER Z
Z	22	U+005A	LATIN CAPITAL LETTER Z
Ž	181	U+017D	LATIN CAPITAL LETTER Z WITH CARON
ʒ	8	U+0292	LATIN SMALL LETTER EZH
Ʒ	147	U+01B7	LATIN CAPITAL LETTER EZH
