Grapheme	Frequency	Codepoint	UnicodeName
 	137077	U+0020	SPACE
-	2421	U+002D	HYPHEN-MINUS
—	87	U+2014	EM DASH
,	14921	U+002C	COMMA
;	3493	U+003B	SEMICOLON
:	2859	U+003A	COLON
!	756	U+0021	EXCLAMATION MARK
?	1034	U+003F	QUESTION MARK
.	6145	U+002E	FULL STOP
'	3587	U+0027	APOSTROPHE
(	76	U+0028	LEFT PARENTHESIS
)	76	U+0029	RIGHT PARENTHESIS
a	123503	U+0061	LATIN SMALL LETTER A
A	800	U+0041	LATIN CAPITAL LETTER A
b	10441	U+0062	LATIN SMALL LETTER B
B	130	U+0042	LATIN CAPITAL LETTER B
c	9629	U+0063	LATIN SMALL LETTER C
C	141	U+0043	LATIN CAPITAL LETTER C
d	4930	U+0064	LATIN SMALL LETTER D
D	109	U+0044	LATIN CAPITAL LETTER D
e	67588	U+0065	LATIN SMALL LETTER E
E	332	U+0045	LATIN CAPITAL LETTER E
f	16215	U+0066	LATIN SMALL LETTER F
F	327	U+0046	LATIN CAPITAL LETTER F
g	3821	U+0067	LATIN SMALL LETTER G
G	125	U+0047	LATIN CAPITAL LETTER G
i	93277	U+0069	LATIN SMALL LETTER I
I	862	U+0049	LATIN CAPITAL LETTER I
j	2378	U+006A	LATIN SMALL LETTER J
J	550	U+004A	LATIN CAPITAL LETTER J
k	53337	U+006B	LATIN SMALL LETTER K
K	1811	U+004B	LATIN CAPITAL LETTER K
l	61118	U+006C	LATIN SMALL LETTER L
L	2213	U+004C	LATIN CAPITAL LETTER L
m	37915	U+006D	LATIN SMALL LETTER M
M	1633	U+004D	LATIN CAPITAL LETTER M
n	45083	U+006E	LATIN SMALL LETTER N
N	1603	U+004E	LATIN CAPITAL LETTER N
ŋ	6244	U+014B	LATIN SMALL LETTER ENG
Ŋ	121	U+014A	LATIN CAPITAL LETTER ENG
o	38052	U+006F	LATIN SMALL LETTER O
O	30	U+004F	LATIN CAPITAL LETTER O
p	18471	U+0070	LATIN SMALL LETTER P
P	2904	U+0050	LATIN CAPITAL LETTER P
s	27743	U+0073	LATIN SMALL LETTER S
S	2066	U+0053	LATIN CAPITAL LETTER S
t	27363	U+0074	LATIN SMALL LETTER T
T	594	U+0054	LATIN CAPITAL LETTER T
u	79361	U+0075	LATIN SMALL LETTER U
U	1029	U+0055	LATIN CAPITAL LETTER U
v	60	U+0076	LATIN SMALL LETTER V
w	28458	U+0077	LATIN SMALL LETTER W
W	335	U+0057	LATIN CAPITAL LETTER W
ŵ	38981	U+0175	LATIN SMALL LETTER W WITH CIRCUMFLEX
Ŵ	509	U+0174	LATIN CAPITAL LETTER W WITH CIRCUMFLEX
y	21154	U+0079	LATIN SMALL LETTER Y
Y	1250	U+0059	LATIN CAPITAL LETTER Y
