Grapheme	Frequency	Codepoint	UnicodeName
း	112037	U+1038	MYANMAR SIGN VISARGA
 	275738	U+0020	SPACE
-	1	U+002D	HYPHEN-MINUS
,	14770	U+002C	COMMA
:	7	U+003A	COLON
!	180	U+0021	EXCLAMATION MARK
?	962	U+003F	QUESTION MARK
။	12870	U+104B	MYANMAR SIGN SECTION
‘	408	U+2018	LEFT SINGLE QUOTATION MARK
’	407	U+2019	RIGHT SINGLE QUOTATION MARK
“	2293	U+201C	LEFT DOUBLE QUOTATION MARK
”	1969	U+201D	RIGHT DOUBLE QUOTATION MARK
(	64	U+0028	LEFT PARENTHESIS
)	64	U+0029	RIGHT PARENTHESIS
꤮	4825	U+A92E	KAYAH LI SIGN CWI
၀	2	U+1040	MYANMAR DIGIT ZERO
၁	1	U+1041	MYANMAR DIGIT ONE
၂	1	U+1042	MYANMAR DIGIT TWO
၈	1	U+1048	MYANMAR DIGIT EIGHT
က	4845	U+1000	MYANMAR LETTER KA
ကံ	94	U+1000, U+1036	MYANMAR LETTER KA, MYANMAR SIGN ANUSVARA
ကျ	22	U+1000, U+103B	MYANMAR LETTER KA, MYANMAR CONSONANT SIGN MEDIAL YA
ကျံ	48	U+1000, U+103B, U+1036	MYANMAR LETTER KA, MYANMAR CONSONANT SIGN MEDIAL YA, MYANMAR SIGN ANUSVARA
ကျွှိ	32	U+1000, U+103B, U+103D, U+103E, U+102D	MYANMAR LETTER KA, MYANMAR CONSONANT SIGN MEDIAL YA, MYANMAR CONSONANT SIGN MEDIAL WA, MYANMAR CONSONANT SIGN MEDIAL HA, MYANMAR VOWEL SIGN I
ကျွိ	47	U+1000, U+103B, U+103D, U+102D	MYANMAR LETTER KA, MYANMAR CONSONANT SIGN MEDIAL YA, MYANMAR CONSONANT SIGN MEDIAL WA, MYANMAR VOWEL SIGN I
ကျွီ	180	U+1000, U+103B, U+103D, U+102E	MYANMAR LETTER KA, MYANMAR CONSONANT SIGN MEDIAL YA, MYANMAR CONSONANT SIGN MEDIAL WA, MYANMAR VOWEL SIGN II
ကျှ	18	U+1000, U+103B, U+103E	MYANMAR LETTER KA, MYANMAR CONSONANT SIGN MEDIAL YA, MYANMAR CONSONANT SIGN MEDIAL HA
ကျှံ	1	U+1000, U+103B, U+103E, U+1036	MYANMAR LETTER KA, MYANMAR CONSONANT SIGN MEDIAL YA, MYANMAR CONSONANT SIGN MEDIAL HA, MYANMAR SIGN ANUSVARA
ကျှိ	15	U+1000, U+103B, U+103E, U+102D	MYANMAR LETTER KA, MYANMAR CONSONANT SIGN MEDIAL YA, MYANMAR CONSONANT SIGN MEDIAL HA, MYANMAR VOWEL SIGN I
ကျှဴ	215	U+1000, U+103B, U+103E, U+1034	MYANMAR LETTER KA, MYANMAR CONSONANT SIGN MEDIAL YA, MYANMAR CONSONANT SIGN MEDIAL HA, MYANMAR VOWEL SIGN MON O
ကျၲ	4	U+1000, U+103B, U+1072	MYANMAR LETTER KA, MYANMAR CONSONANT SIGN MEDIAL YA, MYANMAR VOWEL SIGN KAYAH OE
ကျၲု	17	U+1000, U+103B, U+1072, U+102F	MYANMAR LETTER KA, MYANMAR CONSONANT SIGN MEDIAL YA, MYANMAR VOWEL SIGN KAYAH OE, MYANMAR VOWEL SIGN U
ကျိ	203	U+1000, U+103B, U+102D	MYANMAR LETTER KA, MYANMAR CONSONANT SIGN MEDIAL YA, MYANMAR VOWEL SIGN I
ကျီ	140	U+1000, U+103B, U+102E	MYANMAR LETTER KA, MYANMAR CONSONANT SIGN MEDIAL YA, MYANMAR VOWEL SIGN II
ကျၳ	9	U+1000, U+103B, U+1073	MYANMAR LETTER KA, MYANMAR CONSONANT SIGN MEDIAL YA, MYANMAR VOWEL SIGN KAYAH U
ကျၴ	16	U+1000, U+103B, U+1074	MYANMAR LETTER KA, MYANMAR CONSONANT SIGN MEDIAL YA, MYANMAR VOWEL SIGN KAYAH EE
ကျၴူ	365	U+1000, U+103B, U+1074, U+1030	MYANMAR LETTER KA, MYANMAR CONSONANT SIGN MEDIAL YA, MYANMAR VOWEL SIGN KAYAH EE, MYANMAR VOWEL SIGN UU
ကျူ	686	U+1000, U+103B, U+1030	MYANMAR LETTER KA, MYANMAR CONSONANT SIGN MEDIAL YA, MYANMAR VOWEL SIGN UU
ကျဲ	447	U+1000, U+103B, U+1032	MYANMAR LETTER KA, MYANMAR CONSONANT SIGN MEDIAL YA, MYANMAR VOWEL SIGN AI
ကျဴ	1352	U+1000, U+103B, U+1034	MYANMAR LETTER KA, MYANMAR CONSONANT SIGN MEDIAL YA, MYANMAR VOWEL SIGN MON O
ကြ	54	U+1000, U+103C	MYANMAR LETTER KA, MYANMAR CONSONANT SIGN MEDIAL RA
ကြံ	10	U+1000, U+103C, U+1036	MYANMAR LETTER KA, MYANMAR CONSONANT SIGN MEDIAL RA, MYANMAR SIGN ANUSVARA
ကြွိ	441	U+1000, U+103C, U+103D, U+102D	MYANMAR LETTER KA, MYANMAR CONSONANT SIGN MEDIAL RA, MYANMAR CONSONANT SIGN MEDIAL WA, MYANMAR VOWEL SIGN I
ကြွီ	14	U+1000, U+103C, U+103D, U+102E	MYANMAR LETTER KA, MYANMAR CONSONANT SIGN MEDIAL RA, MYANMAR CONSONANT SIGN MEDIAL WA, MYANMAR VOWEL SIGN II
ကြှ	3	U+1000, U+103C, U+103E	MYANMAR LETTER KA, MYANMAR CONSONANT SIGN MEDIAL RA, MYANMAR CONSONANT SIGN MEDIAL HA
ကြှံ	468	U+1000, U+103C, U+103E, U+1036	MYANMAR LETTER KA, MYANMAR CONSONANT SIGN MEDIAL RA, MYANMAR CONSONANT SIGN MEDIAL HA, MYANMAR SIGN ANUSVARA
ကြှၲု	11	U+1000, U+103C, U+103E, U+1072, U+102F	MYANMAR LETTER KA, MYANMAR CONSONANT SIGN MEDIAL RA, MYANMAR CONSONANT SIGN MEDIAL HA, MYANMAR VOWEL SIGN KAYAH OE, MYANMAR VOWEL SIGN U
ကြှိ	3	U+1000, U+103C, U+103E, U+102D	MYANMAR LETTER KA, MYANMAR CONSONANT SIGN MEDIAL RA, MYANMAR CONSONANT SIGN MEDIAL HA, MYANMAR VOWEL SIGN I
ကြှီ	14	U+1000, U+103C, U+103E, U+102E	MYANMAR LETTER KA, MYANMAR CONSONANT SIGN MEDIAL RA, MYANMAR CONSONANT SIGN MEDIAL HA, MYANMAR VOWEL SIGN II
ကြှၳ	1	U+1000, U+103C, U+103E, U+1073	MYANMAR LETTER KA, MYANMAR CONSONANT SIGN MEDIAL RA, MYANMAR CONSONANT SIGN MEDIAL HA, MYANMAR VOWEL SIGN KAYAH U
ကြှၴ	3	U+1000, U+103C, U+103E, U+1074	MYANMAR LETTER KA, MYANMAR CONSONANT SIGN MEDIAL RA, MYANMAR CONSONANT SIGN MEDIAL HA, MYANMAR VOWEL SIGN KAYAH EE
ကြှူ	44	U+1000, U+103C, U+103E, U+1030	MYANMAR LETTER KA, MYANMAR CONSONANT SIGN MEDIAL RA, MYANMAR CONSONANT SIGN MEDIAL HA, MYANMAR VOWEL SIGN UU
ကြှဲ	7	U+1000, U+103C, U+103E, U+1032	MYANMAR LETTER KA, MYANMAR CONSONANT SIGN MEDIAL RA, MYANMAR CONSONANT SIGN MEDIAL HA, MYANMAR VOWEL SIGN AI
ကြှဴ	53	U+1000, U+103C, U+103E, U+1034	MYANMAR LETTER KA, MYANMAR CONSONANT SIGN MEDIAL RA, MYANMAR CONSONANT SIGN MEDIAL HA, MYANMAR VOWEL SIGN MON O
ကြၲု	20	U+1000, U+103C, U+1072, U+102F	MYANMAR LETTER KA, MYANMAR CONSONANT SIGN MEDIAL RA, MYANMAR VOWEL SIGN KAYAH OE, MYANMAR VOWEL SIGN U
ကြိ	1	U+1000, U+103C, U+102D	MYANMAR LETTER KA, MYANMAR CONSONANT SIGN MEDIAL RA, MYANMAR VOWEL SIGN I
ကြီ	50	U+1000, U+103C, U+102E	MYANMAR LETTER KA, MYANMAR CONSONANT SIGN MEDIAL RA, MYANMAR VOWEL SIGN II
ကြၳ	1	U+1000, U+103C, U+1073	MYANMAR LETTER KA, MYANMAR CONSONANT SIGN MEDIAL RA, MYANMAR VOWEL SIGN KAYAH U
ကြၴ	87	U+1000, U+103C, U+1074	MYANMAR LETTER KA, MYANMAR CONSONANT SIGN MEDIAL RA, MYANMAR VOWEL SIGN KAYAH EE
ကြၴူ	1	U+1000, U+103C, U+1074, U+1030	MYANMAR LETTER KA, MYANMAR CONSONANT SIGN MEDIAL RA, MYANMAR VOWEL SIGN KAYAH EE, MYANMAR VOWEL SIGN UU
ကြူ	144	U+1000, U+103C, U+1030	MYANMAR LETTER KA, MYANMAR CONSONANT SIGN MEDIAL RA, MYANMAR VOWEL SIGN UU
ကြဲ	57	U+1000, U+103C, U+1032	MYANMAR LETTER KA, MYANMAR CONSONANT SIGN MEDIAL RA, MYANMAR VOWEL SIGN AI
ကြဴ	16	U+1000, U+103C, U+1034	MYANMAR LETTER KA, MYANMAR CONSONANT SIGN MEDIAL RA, MYANMAR VOWEL SIGN MON O
ကွ	1	U+1000, U+103D	MYANMAR LETTER KA, MYANMAR CONSONANT SIGN MEDIAL WA
ကွှိ	20	U+1000, U+103D, U+103E, U+102D	MYANMAR LETTER KA, MYANMAR CONSONANT SIGN MEDIAL WA, MYANMAR CONSONANT SIGN MEDIAL HA, MYANMAR VOWEL SIGN I
ကွှီ	6	U+1000, U+103D, U+103E, U+102E	MYANMAR LETTER KA, MYANMAR CONSONANT SIGN MEDIAL WA, MYANMAR CONSONANT SIGN MEDIAL HA, MYANMAR VOWEL SIGN II
