Grapheme	GraphFrequency	WordFrequency	Difference
!	5672	5672	0
(	88	88	0
)	88	88	0
,	53640	53640	0
:	7214	7214	0
?	3153	3153	0
«	16	16	0
»	16	16	0
—	8281	8281	0
“	4244	4244	0
”	4200	4200	0
8	88	2	86
7	105	3	102
6	134	12	122
4	144	6	138
3	183	4	179
5	238	25	213
.	47452	47197	255
1	290	11	279
2	333	11	322
P	1000	2	998
N	1983	1	1982
T	2244	2	2242
’	4701	172	4529
U	9148	2822	6326
O	8319	5	8314
E	11502	7	11495
M	11836	3	11833
‘	76144	175	75969
u	120554	1750	118804
