Grapheme	GraphFrequency	WordFrequency	Difference
(	5	5	0
)	5	5	0
۾	3381	3381	0
۽	5580	5579	1
‘	427	424	3
:	20	15	5
؟	950	939	11
“	2088	2075	13
!	631	617	14
’	427	386	41
”	2089	1950	139
.	9617	9475	142
،	6763	6495	268
آ	9033	1	9032
ک	11137	1	11136
پ	11723	1	11722
س	21612	1	21611
ي	94265	1	94264
