Grapheme	GraphFrequency	WordFrequency	Difference
(	339	339	0
)	339	339	0
*	2	2	0
᥄	410	410	0
‘	323	323	0
“	1892	1892	0
᥅	927	926	1
—	5	4	1
­	5	1	4
’	323	319	4
”	1887	1875	12
॥	10079	10064	15
᥎	21	5	16
᥍	22	4	18
᥏	23	5	18
᥌	26	4	22
᥉	33	1	32
᥋	41	4	37
᥊	68	1	67
.	7468	7394	74
᥈	95	2	93
–	179	66	113
ᤗ	1692	1	1691
