Grapheme	GraphFrequency	WordFrequency	Difference
!	240	240	0
(	225	225	0
)	225	225	0
,	73988	73988	0
.	30439	30439	0
/	1	1	0
:	23955	23955	0
;	3086	3086	0
?	3206	3206	0
[	950	950	0
]	948	948	0
O	1258	31	1227
V	1774	95	1679
H	2426	37	2389
A	6282	91	6191
E	10073	9	10064
h	25273	18	25255
v	46434	35	46399
o	173669	48	173621
a	236638	2550	234088
s	243107	22	243085
e	375885	79	375806
