Grapheme	GraphFrequency	WordFrequency	Difference
!	3	3	0
(	431	431	0
)	431	431	0
,	15461	15461	0
.	5389	5389	0
:	5853	5853	0
?	982	982	0
~	1	1	0
У	46	1	45
К	75	5	70
А	366	30	336
В	408	47	361
О	767	32	735
И	2807	1455	1352
ю	5089	88	5001
к	11407	568	10839
я	15281	40	15241
у	16992	112	16880
в	27706	2441	25265
с	32823	491	32332
а	40362	195	40167
и	52708	7973	44735
о	51916	872	51044
е	65130	49	65081
