Grapheme	Frequency	Codepoint	UnicodeName
 	258115	U+0020	SPACE
-	683	U+002D	HYPHEN-MINUS
,	13085	U+002C	COMMA
;	109	U+003B	SEMICOLON
:	2223	U+003A	COLON
!	199	U+0021	EXCLAMATION MARK
?	1007	U+003F	QUESTION MARK
.	11103	U+002E	FULL STOP
'	16318	U+0027	APOSTROPHE
‹	344	U+2039	SINGLE LEFT-POINTING ANGLE QUOTATION MARK
›	335	U+203A	SINGLE RIGHT-POINTING ANGLE QUOTATION MARK
«	1965	U+00AB	LEFT-POINTING DOUBLE ANGLE QUOTATION MARK
»	1853	U+00BB	RIGHT-POINTING DOUBLE ANGLE QUOTATION MARK
(	5	U+0028	LEFT PARENTHESIS
)	5	U+0029	RIGHT PARENTHESIS
[	32	U+005B	LEFT SQUARE BRACKET
]	32	U+005D	RIGHT SQUARE BRACKET
*	3110	U+002A	ASTERISK
a	52463	U+0061	LATIN SMALL LETTER A
A	1278	U+0041	LATIN CAPITAL LETTER A
á	831	U+00E1	LATIN SMALL LETTER A WITH ACUTE
á	5	U+0061, U+0301	LATIN SMALL LETTER A, COMBINING ACUTE ACCENT
Á	3	U+00C1	LATIN CAPITAL LETTER A WITH ACUTE
à	8345	U+00E0	LATIN SMALL LETTER A WITH GRAVE
à	154	U+0061, U+0300	LATIN SMALL LETTER A, COMBINING GRAVE ACCENT
b	43209	U+0062	LATIN SMALL LETTER B
B	2126	U+0042	LATIN CAPITAL LETTER B
c	5292	U+0063	LATIN SMALL LETTER C
C	173	U+0043	LATIN CAPITAL LETTER C
d	8597	U+0064	LATIN SMALL LETTER D
D	148	U+0044	LATIN CAPITAL LETTER D
e	40312	U+0065	LATIN SMALL LETTER E
E	230	U+0045	LATIN CAPITAL LETTER E
é	2653	U+00E9	LATIN SMALL LETTER E WITH ACUTE
é	48	U+0065, U+0301	LATIN SMALL LETTER E, COMBINING ACUTE ACCENT
è	1632	U+00E8	LATIN SMALL LETTER E WITH GRAVE
è	34	U+0065, U+0300	LATIN SMALL LETTER E, COMBINING GRAVE ACCENT
