Grapheme	Frequency	Codepoint	UnicodeName
 	123099	U+0020	SPACE
-	1605	U+002D	HYPHEN-MINUS
,	9540	U+002C	COMMA
;	664	U+003B	SEMICOLON
:	1971	U+003A	COLON
!	756	U+0021	EXCLAMATION MARK
?	1019	U+003F	QUESTION MARK
.	8047	U+002E	FULL STOP
‘	376	U+2018	LEFT SINGLE QUOTATION MARK
’	377	U+2019	RIGHT SINGLE QUOTATION MARK
“	2206	U+201C	LEFT DOUBLE QUOTATION MARK
”	1917	U+201D	RIGHT DOUBLE QUOTATION MARK
(	24	U+0028	LEFT PARENTHESIS
)	24	U+0029	RIGHT PARENTHESIS
a	120631	U+0061	LATIN SMALL LETTER A
A	1487	U+0041	LATIN CAPITAL LETTER A
b	33770	U+0062	LATIN SMALL LETTER B
B	1062	U+0042	LATIN CAPITAL LETTER B
c	861	U+0063	LATIN SMALL LETTER C
C	111	U+0043	LATIN CAPITAL LETTER C
d	12841	U+0064	LATIN SMALL LETTER D
D	110	U+0044	LATIN CAPITAL LETTER D
e	70049	U+0065	LATIN SMALL LETTER E
E	304	U+0045	LATIN CAPITAL LETTER E
f	4046	U+0066	LATIN SMALL LETTER F
F	204	U+0046	LATIN CAPITAL LETTER F
g	23452	U+0067	LATIN SMALL LETTER G
G	309	U+0047	LATIN CAPITAL LETTER G
h	39522	U+0068	LATIN SMALL LETTER H
H	142	U+0048	LATIN CAPITAL LETTER H
i	69034	U+0069	LATIN SMALL LETTER I
I	825	U+0049	LATIN CAPITAL LETTER I
j	6126	U+006A	LATIN SMALL LETTER J
J	2262	U+004A	LATIN CAPITAL LETTER J
k	46839	U+006B	LATIN SMALL LETTER K
K	3145	U+004B	LATIN CAPITAL LETTER K
l	42094	U+006C	LATIN SMALL LETTER L
L	520	U+004C	LATIN CAPITAL LETTER L
m	24945	U+006D	LATIN SMALL LETTER M
M	1033	U+004D	LATIN CAPITAL LETTER M
n	72059	U+006E	LATIN SMALL LETTER N
N	3063	U+004E	LATIN CAPITAL LETTER N
o	48328	U+006F	LATIN SMALL LETTER O
O	156	U+004F	LATIN CAPITAL LETTER O
p	7974	U+0070	LATIN SMALL LETTER P
P	579	U+0050	LATIN CAPITAL LETTER P
q	1343	U+0071	LATIN SMALL LETTER Q
Q	100	U+0051	LATIN CAPITAL LETTER Q
r	4130	U+0072	LATIN SMALL LETTER R
R	71	U+0052	LATIN CAPITAL LETTER R
s	22359	U+0073	LATIN SMALL LETTER S
S	935	U+0053	LATIN CAPITAL LETTER S
t	19400	U+0074	LATIN SMALL LETTER T
T	268	U+0054	LATIN CAPITAL LETTER T
u	50701	U+0075	LATIN SMALL LETTER U
U	1532	U+0055	LATIN CAPITAL LETTER U
v	1800	U+0076	LATIN SMALL LETTER V
V	17	U+0056	LATIN CAPITAL LETTER V
w	23289	U+0077	LATIN SMALL LETTER W
W	467	U+0057	LATIN CAPITAL LETTER W
y	14070	U+0079	LATIN SMALL LETTER Y
Y	852	U+0059	LATIN CAPITAL LETTER Y
z	17348	U+007A	LATIN SMALL LETTER Z
Z	1551	U+005A	LATIN CAPITAL LETTER Z
