Grapheme	GraphFrequency	WordFrequency	Difference
!	935	935	0
(	113	113	0
)	113	113	0
,	15424	15424	0
.	8817	8817	0
:	2398	2398	0
?	952	952	0
«	420	420	0
»	419	419	0
–	4	4	0
—	707	707	0
„	1897	1897	0
“	1901	1900	1
;	90	86	4
О	574	3	571
А	1128	270	858
В	1020	161	859
С	1535	62	1473
И	2650	511	2139
й	5353	131	5222
у	9910	20	9890
я	14187	177	14010
в	34270	2716	31554
с	36922	1554	35368
и	61538	7119	54419
е	64214	2168	62046
о	69305	2	69303
а	87661	909	86752
